iter	Logloss
198	0.1474157429
199	0.147351316
200	0.1473051358
201	0.1471640761
202	0.1470745991
203	0.1470423438
204	0.1469514574
205	0.1469074343
206	0.1468368335
207	0.146801102
208	0.1467588742
209	0.1467307418
210	0.1467099369
211	0.1466629033
212	0.1466532263
213	0.1465716426
214	0.1465607488
215	0.1464426315
216	0.1463737472
217	0.1463242684
218	0.1463153306
219	0.1462312548
220	0.1462128715
221	0.1461848706
222	0.1461402565
223	0.146105301
224	0.1460475
225	0.1460031573
226	0.1459450063
227	0.1458448877
228	0.145803485
229	0.1456721366
230	0.1456324674
231	0.1455650219
232	0.145447459
233	0.1453703873
234	0.145364661
235	0.1452772115
236	0.1452077481
237	0.14520024
238	0.1451727333
239	0.1450766354
240	0.1450697488
241	0.144944242
242	0.1448681629
243	0.1448069144
244	0.1447543682
245	0.144730375
246	0.1446924519
247	0.1446389792
248	0.1446137972
249	0.1445572044
250	0.144516294
251	0.1444596512
252	0.1443770666
253	0.1443029282
254	0.144143313
255	0.1441165997
256	0.1440309466
257	0.1440216002
258	0.1439813009
259	0.143951394
260	0.1438803736
261	0.1438191194
262	0.1438099551
263	0.1437865887
264	0.1437555628
265	0.1436957622
266	0.1436567139
267	0.1436485772
268	0.1435997444
269	0.1435987528
270	0.1434455818
271	0.1434237388
272	0.1434004749
273	0.1433450364
274	0.1433431588
275	0.1433323538
276	0.1432660323
277	0.1431900981
278	0.1431462995
279	0.1430914546
280	0.143062441
281	0.1430430725
282	0.1430388122
283	0.1429695883
284	0.14291513
285	0.142871418
286	0.1427896136
287	0.1427388357
288	0.1427203918
289	0.1426473651
290	0.1426434053
291	0.1425705064
292	0.142533037
293	0.1424677952
294	0.1424150716
295	0.1423947252
296	0.1422716849
297	0.1422538387
298	0.1421818193
299	0.1420878481
300	0.1420084828
301	0.1419263032
302	0.1418549283
303	0.1418184449
304	0.1417705331
305	0.1417276267
306	0.1416506855
307	0.141558725
308	0.1415571256
309	0.1415069733
310	0.1414246234
311	0.1413678604
312	0.1413444292
313	0.141262227
314	0.1412351124
315	0.1411950645
316	0.141064471
317	0.1410324619
318	0.1409446253
319	0.1408664132
320	0.1408483046
321	0.140836901
322	0.1407788208
323	0.1406903544
324	0.1406665209
325	0.1406664897
326	0.1406009103
327	0.1405821556
328	0.1405317952
329	0.1404905032
330	0.1404720445
331	0.1404349125
332	0.1404056209
333	0.1403842287
334	0.1403295092
335	0.1402786054
336	0.1402214107
337	0.1401774549
338	0.1400691518
339	0.1399780726
340	0.1399288726
341	0.1399025905
342	0.139860513
343	0.1397885258
344	0.1396952537
345	0.139695112
346	0.139609619
347	0.1395909683
348	0.1395705308
349	0.1394879041
350	0.1394538169
351	0.139399981
352	0.1393293128
353	0.1392649884
354	0.1391892723
355	0.1391130609
356	0.139057816
357	0.1390317034
358	0.1389283073
359	0.1388646945
360	0.1388183226
361	0.1387340147
362	0.1386920536
363	0.1386244894
364	0.1385711799
365	0.1384976519
366	0.1384373552
367	0.138430805
368	0.1384109609
369	0.1383890783
370	0.1383224117
371	0.1382724927
372	0.1381750825
373	0.1381140857
374	0.1380718084
375	0.1379717662
376	0.1379255674
377	0.1378851114
378	0.1378436152
379	0.1377029781
380	0.1376983289
381	0.1375982699
382	0.1375160902
383	0.1374843813
384	0.1374303237
385	0.1373938617
386	0.137280946
387	0.1372497978
388	0.1371956152
389	0.1371955711
390	0.1371513951
391	0.1371194638
392	0.1370678457
393	0.1369974591
394	0.1369654361
395	0.1369354672
396	0.1369293915
397	0.1369237552
398	0.1368451579
399	0.1367449808
400	0.1367449451
401	0.136687357
402	0.1366420092
403	0.1366174963
404	0.1366154839
405	0.1366154121
406	0.136574425
407	0.1365314478
408	0.1365091081
409	0.1365049323
410	0.1364582941
411	0.1364163445
412	0.1363890763
413	0.1362880915
414	0.1362865776
415	0.1361722667
416	0.1361153119
417	0.1361088751
418	0.1360547495
419	0.1359975214
420	0.1359874269
421	0.1359527318
422	0.135914175
423	0.135873134
424	0.1358051191
425	0.1357249499
426	0.1356685102
427	0.135641776
428	0.1356045163
429	0.1355591869
430	0.1355535229
431	0.1355406
432	0.1355083142
433	0.1354704096
434	0.1354576796
435	0.1354044285
436	0.135366551
437	0.1353256929
438	0.1352006163
439	0.135116823
440	0.1350894977
441	0.1350393771
442	0.13499038
443	0.1349314315
444	0.1348898566
445	0.1348296737
446	0.1347714834
447	0.1347120955
448	0.1346872978
449	0.1346210821
450	0.1345744329
451	0.1345307303
452	0.1345016484
453	0.1344797381
454	0.1344597128
455	0.1343873165
456	0.1343191201
457	0.1343024685
458	0.1342786326
459	0.1342219102
460	0.1342036271
461	0.1341599104
462	0.1341108562
463	0.1340756318
464	0.1339873714
465	0.1339608785
466	0.1339225359
467	0.1338508635
468	0.1337812375
469	0.1337067027
470	0.133682094
471	0.133646356
472	0.1335850837
473	0.1335218257
474	0.1334607215
475	0.133439124
476	0.1334030953
477	0.1333096367
478	0.1331702601
479	0.1330650407
480	0.1330036535
481	0.1329280676
482	0.1328485577
483	0.1327848745
484	0.1327442702
485	0.1326538378
486	0.1325060653
487	0.1324653546
488	0.132403601
489	0.1323736904
490	0.1323236926
491	0.1323006026
492	0.1322127533
493	0.1320681491
494	0.1320082548
495	0.1319823984
496	0.1318652798
497	0.1317728405
498	0.1317204807
499	0.1316487022
500	0.1316091535
501	0.1315810882
502	0.1314954916
503	0.1314325813
504	0.1313597048
505	0.1313047052
506	0.1312953142
507	0.1312826728
508	0.1312494717
509	0.1312494609
510	0.1311944386
511	0.1311924156
512	0.1311633491
513	0.1310774417
514	0.1309974608
515	0.1309436311
516	0.1309228053
517	0.1308825887
518	0.1308339702
519	0.1307700999
520	0.1307216261
521	0.1306802218
522	0.1306171806
523	0.1305794945
524	0.1304975228
525	0.1304688784
526	0.1304600743
527	0.1303939336
528	0.1303226891
529	0.1302844346
530	0.1302554573
531	0.1302405704
532	0.1301813436
533	0.1301273445
534	0.1300535928
535	0.130007844
536	0.1299313812
537	0.1298492579
538	0.1297937499
539	0.1297184629
540	0.1296563109
541	0.1295944782
542	0.1295299484
543	0.1294822971
544	0.1294492873
545	0.1293439218
546	0.1293159444
547	0.1292604389
548	0.129213481
549	0.1291699735
550	0.1291219892
551	0.1290923275
552	0.1290776974
553	0.1289719678
554	0.1289301048
555	0.1288616399
556	0.1288135206
557	0.1287853649
558	0.1287027097
559	0.128612558
560	0.1285667831
561	0.1285295919
562	0.128467747
563	0.1283643064
564	0.1283047844
565	0.1282364968
566	0.1281931108
567	0.1281533044
568	0.1280368247
569	0.1280079234
570	0.1279156323
571	0.1278758746
572	0.1278630917
573	0.127820071
574	0.1277662557
575	0.1276766404
576	0.1275673264
577	0.1274961253
578	0.1274572938
579	0.1274210979
580	0.1273547813
581	0.1273189283
582	0.1272841957
583	0.1272685036
584	0.1271994391
585	0.1271296996
586	0.1270059067
587	0.1269750274
588	0.1269184667
589	0.1268802689
590	0.12680985
591	0.126733512
592	0.1266915587
593	0.126599416
594	0.1265480644
595	0.1265035667
596	0.1264467413
597	0.1263808257
598	0.1263448786
599	0.1262891279
600	0.1262195088
601	0.1261693675
602	0.1260955945
603	0.126052532
604	0.12599518
605	0.1259415672
606	0.1258036673
607	0.1256483821
608	0.1255873474
609	0.1255592218
610	0.1255100813
611	0.1254706124
612	0.1253616864
613	0.1253033711
614	0.1252128894
615	0.1251888365
616	0.1251380936
617	0.1251179928
618	0.1250429033
619	0.1250289638
620	0.1249863313
621	0.1249740381
622	0.1249346841
623	0.1249059133
624	0.1248704058
625	0.1248082876
626	0.1247692589
627	0.1247577846
628	0.1246798944
629	0.1246475845
630	0.1246312936
631	0.1246043288
632	0.1245736341
633	0.1245351352
634	0.1244817956
635	0.1244548377
636	0.1243898115
637	0.1243460876
638	0.1242898655
639	0.1242888308
640	0.1242016138
641	0.1241392971
642	0.1240897862
643	0.1240747285
644	0.124026287
645	0.1239199132
646	0.1238830971
647	0.1238538737
648	0.1238091018
649	0.1237737254
650	0.1237276022
651	0.1237104653
652	0.123685645
653	0.123633068
654	0.1236330504
655	0.1236059019
656	0.1235579609
657	0.1234529644
658	0.1234108498
659	0.1233561128
660	0.1233355717
661	0.1233112761
662	0.1232371
663	0.12320306
664	0.1231474162
665	0.1231262989
666	0.1230752018
667	0.1229635196
668	0.1229290691
669	0.1228890738
670	0.1228329406
671	0.1227670917
672	0.1227576921
673	0.122697928
674	0.1226416418
675	0.1226189097
676	0.1225863443
677	0.1225448213
678	0.1225045995
679	0.1224929205
680	0.1224452369
681	0.1223772132
682	0.122336028
683	0.1222876271
684	0.1222505004
685	0.1221572777
686	0.122049467
687	0.122001194
688	0.1219188924
689	0.1218776681
690	0.1217999614
691	0.1217492506
692	0.1217190649
693	0.1216934063
694	0.1216023131
695	0.1215586332
696	0.1215241466
697	0.1214665838
698	0.1214520151
699	0.1213996667
700	0.1213281991
701	0.1212877579
702	0.1212517946
703	0.1212182318
704	0.1211597775
705	0.1210838541
706	0.1210233086
707	0.1209737813
708	0.1209335405
709	0.1209007361
710	0.1208098442
711	0.1207929891
712	0.1207625899
713	0.1207272158
714	0.1206596621
715	0.1206218369
716	0.1205773118
717	0.1205286155
718	0.1205220625
719	0.1204803414
720	0.1204287363
721	0.1204080816
722	0.1203867271
723	0.1203588747
724	0.1203499085
725	0.1203183258
726	0.1202947287
727	0.1202472733
728	0.1201812839
729	0.1201503866
730	0.1201333087
731	0.1201123039
732	0.119975199
733	0.1199450493
734	0.1199130511
735	0.1199127525
736	0.1199027634
737	0.1198902731
738	0.1198498118
739	0.1197895894
740	0.1197229199
741	0.1196821153
742	0.1196484914
743	0.1195797332
744	0.1195270471
745	0.1194694168
746	0.1193988754
747	0.1193596995
748	0.1193486522
749	0.11928812
750	0.1191900112
751	0.1191612396
752	0.1191213514
753	0.1190574644
754	0.1190319389
755	0.119020685
756	0.1189356803
757	0.1189012318
758	0.1188716062
759	0.1188257295
760	0.118768962
761	0.1187031455
762	0.1186542752
763	0.1186110713
764	0.1185607621
765	0.1185436536
766	0.1185124249
767	0.1184857879
768	0.1184686124
769	0.1184363351
770	0.1184080609
771	0.1183819431
772	0.1183104894
773	0.1182699988
774	0.1182504688
775	0.118171836
776	0.1181113576
777	0.1180959689
778	0.1180517164
779	0.1180405052
780	0.1179199667
781	0.1178826649
782	0.1178533946
783	0.117836547
784	0.1177954944
785	0.1177487173
786	0.1176950783
787	0.1176213533
788	0.1176064393
789	0.1175887071
790	0.1175630942
791	0.117523773
792	0.1174642531
793	0.1174169615
794	0.1174169509
795	0.1173855857
796	0.1173690611
797	0.11734649
798	0.1173111191
799	0.1172678745
800	0.1172271574
801	0.117169771
802	0.1170839063
803	0.1170550899
804	0.1170279719
805	0.1169302539
806	0.116903874
807	0.1168856575
808	0.1168624263
809	0.1167774189
810	0.1167774044
811	0.1167482085
812	0.1166648839
813	0.1166363751
814	0.116570792
815	0.1164831911
816	0.1164738484
817	0.1164416581
818	0.1163853587
819	0.1162683119
820	0.1162432404
821	0.1161102
822	0.1160745119
823	0.1160450832
824	0.116011423
825	0.1159451373
826	0.1158649147
827	0.1158193815
828	0.1157892823
829	0.1157712062
830	0.1157663077
831	0.1157535138
832	0.1156985531
833	0.1156478559
834	0.1155531369
835	0.1155465587
836	0.1154997457
837	0.1154781615
838	0.115403168
839	0.1153901822
840	0.1153492874
841	0.1153273966
842	0.1152826658
843	0.1152382199
844	0.1152301225
845	0.1152214942
846	0.1152057006
847	0.1151492776
848	0.11508958
849	0.1150362465
850	0.1149964579
851	0.1149584734
852	0.114922418
853	0.1149081488
854	0.1148670359
855	0.1148188868
856	0.1147652443
857	0.1147485856
858	0.1147485565
859	0.1146761939
860	0.1146519917
861	0.1146401248
862	0.1146279699
863	0.1146141762
864	0.1145792754
865	0.1145376207
866	0.1144871825
867	0.1144709943
868	0.1144682706
869	0.1144187062
870	0.1143172939
871	0.1142401081
872	0.1142007249
873	0.1141428806
874	0.1141104701
875	0.1140644907
876	0.1140548917
877	0.1140205647
878	0.1139459995
879	0.1139366468
880	0.1139282517
881	0.113910565
882	0.1138741771
883	0.1138459153
884	0.1137792181
885	0.1137792031
886	0.1137552035
887	0.1137035301
888	0.1136613693
889	0.1136179063
890	0.1135838297
891	0.1135313951
892	0.1134956941
893	0.1134571433
894	0.113430199
895	0.1133957868
896	0.1133351433
897	0.1133261639
898	0.1132776803
899	0.1132166485
900	0.1132063224
901	0.1131681314
902	0.1129933047
903	0.1129646032
904	0.1129467238
905	0.1128978211
906	0.1128537104
907	0.1127895647
908	0.1127589804
909	0.1126832342
910	0.1126314547
911	0.1125892011
912	0.1125625518
913	0.1125151706
914	0.1124908746
915	0.1124908722
916	0.1124771935
917	0.1124723861
918	0.1124133252
919	0.1123478943
920	0.1123022992
921	0.1122627436
922	0.1122612546
923	0.1122553222
924	0.1122222648
925	0.1121889684
926	0.1120716321
927	0.1120265359
928	0.1120079905
929	0.111970823
930	0.1119467597
931	0.1118613076
932	0.1118062052
933	0.1117851594
934	0.1117198846
935	0.1116716659
936	0.1116226079
937	0.1116082969
938	0.1115926008
939	0.1115513539
940	0.1115126505
941	0.11149858
942	0.1114531078
943	0.1113972649
944	0.1113744115
945	0.1113667225
946	0.1113377184
947	0.1112673363
948	0.1111655846
949	0.1111377452
950	0.1110672782
951	0.1110630039
952	0.1110481147
953	0.1110171111
954	0.110982309
955	0.1109470061
956	0.1109266504
957	0.1108607642
958	0.1108183581
959	0.1107679786
960	0.1107208117
961	0.1106866949
962	0.1106729167
963	0.1106558945
964	0.1106302858
965	0.1106098819
966	0.1105943654
967	0.110576408
968	0.1105594798
969	0.1105248607
970	0.1104675739
971	0.1104223272
972	0.1103459741
973	0.1103024393
974	0.1102950559
975	0.1102846748
976	0.1102812475
977	0.110195418
978	0.1101735143
979	0.1100948659
980	0.1100876855
981	0.1100513214
982	0.1100391208
983	0.1099936715
984	0.109989008
985	0.1099151744
986	0.1098012082
987	0.1097879242
988	0.109750723
989	0.1097015578
990	0.1096627786
991	0.1096250529
992	0.1095742705
993	0.1095424891
994	0.1094778318
995	0.1094270121
996	0.1094207824
997	0.1094189328
998	0.1093581914
999	0.1092732154
