iter	Passed	Remaining
142	2538	15211
143	2557	15203
144	2572	15170
145	2590	15149
146	2620	15205
147	2642	15212
148	2659	15191
149	2677	15173
150	2698	15173
151	2713	15136
152	2726	15092
153	2742	15066
154	2758	15035
155	2778	15030
156	2793	15001
157	2811	14980
158	2829	14966
159	2851	14970
160	2875	14982
161	2907	15040
162	2928	15036
163	2960	15092
164	3000	15182
165	3034	15247
166	3052	15226
167	3085	15280
168	3103	15258
169	3118	15226
170	3136	15205
171	3150	15167
172	3165	15134
173	3182	15108
174	3197	15071
175	3213	15047
176	3231	15027
177	3252	15020
178	3270	14998
179	3285	14965
180	3301	14939
181	3316	14907
182	3334	14886
183	3350	14859
184	3367	14837
185	3384	14812
186	3428	14907
187	3450	14902
188	3466	14876
189	3481	14842
190	3506	14850
191	3525	14834
192	3539	14801
193	3556	14775
194	3571	14745
195	3588	14722
196	3606	14700
197	3621	14669
198	3629	14608
199	3649	14597
200	3664	14565
201	3678	14531
202	3695	14507
203	3715	14495
204	3729	14464
205	3746	14438
206	3763	14418
207	3778	14386
208	3795	14365
209	3811	14339
210	3826	14308
211	3842	14282
212	3858	14257
213	3872	14223
214	3898	14234
215	3914	14207
216	3931	14187
217	3953	14181
218	3973	14170
219	3996	14169
220	4023	14181
221	4041	14163
222	4063	14159
223	4096	14193
224	4131	14231
225	4150	14213
226	4165	14185
227	4182	14160
228	4197	14132
229	4214	14110
230	4237	14105
231	4253	14080
232	4272	14064
233	4290	14044
234	4312	14037
235	4329	14014
236	4349	14001
237	4366	13981
238	4383	13958
239	4406	13954
240	4424	13935
241	4443	13916
242	4461	13899
243	4482	13887
244	4503	13878
245	4523	13863
246	4539	13839
247	4563	13837
248	4586	13833
249	4607	13822
250	4627	13807
251	4643	13784
252	4664	13770
253	4683	13755
254	4705	13747
255	4720	13719
256	4742	13710
257	4759	13687
258	4821	13793
259	4840	13777
260	4862	13768
261	4889	13772
262	4908	13754
263	4929	13741
264	4943	13709
265	4961	13689
266	4979	13670
267	4996	13645
268	5011	13618
269	5029	13598
270	5049	13583
271	5065	13558
272	5081	13531
273	5115	13552
274	5139	13548
275	5194	13626
276	5214	13611
277	5233	13592
278	5251	13570
279	5267	13545
280	5284	13521
281	5301	13499
282	5322	13484
283	5339	13460
284	5353	13430
285	5373	13414
286	5391	13394
287	5407	13369
288	5420	13334
289	5435	13308
290	5453	13287
291	5473	13271
292	5490	13247
293	5506	13223
294	5525	13204
295	5541	13180
296	5558	13158
297	5580	13145
298	5599	13127
299	5615	13102
300	5629	13073
301	5650	13058
302	5670	13043
303	5688	13024
304	5705	13000
305	5721	12975
306	5734	12945
307	5749	12918
308	5768	12898
309	5786	12880
310	5804	12858
311	5819	12832
312	5839	12817
313	5858	12798
314	5876	12778
315	5895	12760
316	5921	12758
317	5941	12743
318	5959	12722
319	5978	12703
320	5997	12686
321	6013	12661
322	6039	12659
323	6046	12616
324	6063	12593
325	6080	12571
326	6099	12552
327	6128	12556
328	6147	12538
329	6164	12515
330	6184	12499
331	6196	12468
332	6216	12452
333	6233	12429
334	6255	12416
335	6272	12395
336	6287	12370
337	6307	12354
338	6329	12342
339	6349	12324
340	6368	12307
341	6388	12292
342	6408	12274
343	6429	12261
344	6452	12251
345	6472	12233
346	6491	12215
347	6511	12200
348	6535	12190
349	6554	12172
350	6580	12166
351	6597	12145
352	6614	12122
353	6630	12100
354	6649	12081
355	6665	12058
356	6687	12044
357	6712	12036
358	6730	12016
359	6755	12009
360	6774	11991
361	6792	11971
362	6813	11955
363	6841	11953
364	6858	11931
365	6874	11907
366	6889	11883
367	6906	11861
368	6924	11841
369	6941	11818
370	6957	11796
371	6976	11776
372	6994	11757
373	7012	11736
374	7028	11714
375	7048	11697
376	7066	11676
377	7083	11655
378	7099	11633
379	7127	11629
380	7152	11619
381	7169	11598
382	7186	11577
383	7201	11551
384	7215	11526
385	7234	11507
386	7253	11489
387	7269	11465
388	7284	11441
389	7300	11419
390	7313	11391
391	7329	11367
392	7346	11346
393	7365	11327
394	7382	11307
395	7398	11284
396	7414	11261
397	7430	11238
398	7452	11225
399	7473	11209
400	7488	11185
401	7504	11163
402	7538	11168
403	7590	11197
404	7606	11175
405	7622	11151
406	7644	11138
407	7663	11119
408	7679	11096
409	7703	11086
410	7726	11072
411	7743	11050
412	7758	11027
413	7780	11012
414	7797	10991
415	7819	10978
416	7838	10958
417	7856	10938
418	7873	10917
419	7891	10897
420	7909	10878
421	7922	10850
422	7936	10826
423	7952	10803
424	7969	10782
425	7986	10761
426	8008	10746
427	8020	10719
428	8035	10695
429	8054	10676
430	8070	10653
431	8086	10632
432	8100	10607
433	8114	10582
434	8129	10558
435	8211	10622
436	8224	10596
437	8237	10569
438	8256	10550
439	8275	10532
440	8291	10510
441	8307	10487
442	8327	10470
443	8346	10451
444	8362	10429
445	8380	10409
446	8400	10391
447	8416	10369
448	8430	10346
449	8447	10324
450	8462	10301
451	8480	10282
452	8492	10255
453	8508	10232
454	8526	10212
455	8543	10192
456	8562	10173
457	8582	10156
458	8600	10136
459	8619	10118
460	8638	10100
461	8655	10079
462	8684	10072
463	8705	10055
464	8764	10083
465	8789	10072
466	8808	10053
467	8822	10029
468	8840	10008
469	8857	9988
470	8877	9970
471	8897	9953
472	8918	9936
473	8937	9918
474	8959	9903
475	8979	9885
476	9000	9868
477	9018	9848
478	9035	9828
479	9054	9809
480	9077	9794
481	9094	9774
482	9110	9751
483	9123	9726
484	9140	9706
485	9156	9684
486	9175	9665
487	9194	9646
488	9224	9638
489	9242	9619
490	9260	9600
491	9289	9591
492	9315	9579
493	9342	9569
494	9385	9574
495	9411	9563
496	9430	9544
497	9451	9527
498	9472	9510
499	9499	9499
500	9525	9487
501	9543	9467
502	9558	9444
503	9579	9427
504	9597	9407
505	9613	9385
506	9632	9366
507	9647	9343
508	9663	9321
509	9678	9298
510	9697	9279
511	9709	9254
512	9724	9232
513	9740	9210
514	9758	9189
515	9775	9169
516	9789	9145
517	9805	9123
518	9819	9100
519	9837	9081
520	9853	9059
521	9870	9038
522	9893	9023
523	9911	9003
524	9928	8982
525	9941	8958
526	9957	8937
527	9975	8917
528	9994	8898
529	10011	8878
530	10029	8858
531	10045	8837
532	10067	8820
533	10085	8800
534	10105	8783
535	10125	8765
536	10141	8744
537	10165	8729
538	10183	8709
539	10201	8690
540	10235	8684
541	10256	8666
542	10289	8659
543	10310	8642
544	10328	8623
545	10352	8608
546	10372	8590
547	10389	8569
548	10410	8551
549	10427	8531
550	10448	8513
551	10464	8492
552	10485	8475
553	10535	8481
554	10551	8460
555	10571	8442
556	10589	8422
557	10602	8398
558	10618	8376
559	10641	8361
560	10659	8341
561	10677	8321
562	10695	8301
563	10712	8281
564	10729	8260
565	10746	8240
566	10764	8220
567	10777	8196
568	10793	8175
569	10812	8156
570	10828	8135
571	10848	8117
572	10866	8097
573	10885	8078
574	10901	8057
575	10917	8036
576	10932	8014
577	10950	7994
578	10972	7978
579	10991	7959
580	11008	7938
581	11025	7918
582	11043	7899
583	11061	7879
584	11079	7859
585	11094	7838
586	11111	7817
587	11128	7797
588	11144	7776
589	11164	7758
590	11183	7739
591	11201	7719
592	11222	7702
593	11254	7692
594	11272	7672
595	11292	7654
596	11311	7635
597	11333	7619
598	11353	7600
599	11369	7579
600	11389	7561
601	11408	7542
602	11421	7519
603	11437	7498
604	11453	7478
605	11471	7458
606	11487	7437
607	11504	7417
608	11523	7398
609	11542	7379
610	11559	7359
611	11577	7340
612	11595	7320
613	11614	7301
614	11630	7281
615	11651	7262
616	11666	7241
617	11683	7221
618	11698	7200
619	11712	7178
620	11727	7157
621	11744	7137
622	11761	7117
623	11779	7097
624	11807	7084
625	11827	7066
626	11840	7044
627	11856	7023
628	11871	7001
629	11888	6982
630	11903	6960
631	11918	6940
632	11932	6918
633	11947	6897
634	11964	6877
635	11977	6855
636	11991	6833
637	12006	6812
638	12024	6793
639	12039	6772
640	12056	6752
641	12074	6732
642	12090	6712
643	12104	6691
644	12122	6672
645	12138	6651
646	12157	6633
647	12173	6612
648	12188	6591
649	12204	6571
650	12223	6553
651	12248	6537
652	12272	6521
653	12292	6503
654	12308	6483
655	12325	6463
656	12343	6444
657	12361	6425
658	12380	6406
659	12402	6389
660	12421	6370
661	12437	6350
662	12455	6330
663	12474	6312
664	12489	6291
665	12506	6271
666	12523	6252
667	12541	6233
668	12559	6214
669	12571	6191
670	12587	6172
671	12604	6152
672	12633	6138
673	12648	6117
674	12668	6099
675	12721	6097
676	12732	6074
677	12747	6054
678	12762	6033
679	12779	6013
680	12797	5994
681	12817	5976
682	12832	5956
683	12848	5936
684	12863	5915
685	12879	5895
686	12894	5874
687	12913	5856
688	12929	5836
689	12947	5816
690	12965	5797
691	12981	5777
692	12994	5756
693	13014	5738
694	13033	5719
695	13051	5700
696	13075	5684
697	13098	5667
698	13118	5649
699	13139	5631
700	13160	5613
701	13181	5595
702	13201	5577
703	13223	5560
704	13248	5543
705	13285	5532
706	13304	5513
707	13324	5495
708	13347	5478
709	13364	5458
710	13387	5441
711	13407	5423
712	13425	5404
713	13446	5386
714	13468	5368
715	13488	5350
716	13509	5332
717	13531	5314
718	13552	5296
719	13570	5277
720	13595	5260
721	13615	5242
722	13639	5225
723	13661	5207
724	13680	5189
725	13706	5173
726	13724	5153
727	13745	5135
728	13766	5117
729	13787	5099
730	13808	5081
731	13826	5061
732	13841	5041
733	13855	5021
734	13868	5000
735	13887	4981
736	13903	4961
737	13926	4943
738	13944	4925
739	13965	4906
740	13981	4886
741	14000	4868
742	14017	4848
743	14035	4829
744	14052	4809
745	14070	4790
746	14091	4772
747	14110	4753
748	14129	4735
749	14147	4715
750	14166	4696
751	14183	4677
752	14201	4658
753	14217	4638
754	14235	4619
755	14249	4599
756	14267	4580
757	14337	4577
758	14357	4558
759	14376	4539
760	14392	4520
761	14412	4501
762	14432	4482
763	14452	4464
764	14469	4444
765	14487	4425
766	14505	4406
767	14520	4386
768	14540	4367
769	14555	4347
770	14569	4327
771	14587	4308
772	14604	4288
773	14620	4269
774	14635	4249
775	14656	4230
776	14678	4212
777	14701	4195
778	14719	4175
779	14741	4157
780	14761	4139
781	14782	4120
782	14806	4103
783	14828	4085
784	14848	4066
785	14867	4047
786	14886	4028
787	14901	4009
788	14917	3989
789	14936	3970
790	14956	3951
791	14975	3932
792	14994	3914
793	15013	3895
794	15030	3875
795	15051	3857
796	15070	3838
797	15088	3819
798	15105	3799
799	15123	3780
800	15142	3761
801	15161	3743
802	15180	3724
803	15199	3705
804	15220	3687
805	15235	3667
806	15251	3647
807	15269	3628
808	15289	3609
809	15308	3590
810	15342	3575
811	15364	3557
812	15387	3539
813	15404	3520
814	15423	3500
815	15440	3481
816	15460	3462
817	15479	3444
818	15499	3425
819	15522	3407
820	15541	3388
821	15560	3369
822	15578	3350
823	15601	3332
824	15617	3312
825	15635	3293
826	15653	3274
827	15675	3256
828	15693	3237
829	15714	3218
830	15732	3199
831	15753	3181
832	15774	3162
833	15793	3143
834	15813	3124
835	15831	3105
836	15847	3086
837	15864	3066
838	15881	3047
839	15898	3028
840	15916	3009
841	15933	2989
842	15948	2970
843	15965	2950
844	15984	2932
845	16002	2913
846	16019	2893
847	16038	2874
848	16054	2855
849	16069	2835
850	16091	2817
851	16106	2797
852	16125	2778
853	16143	2759
854	16165	2741
855	16184	2722
856	16201	2703
857	16220	2684
858	16239	2665
859	16254	2646
860	16272	2627
861	16291	2608
862	16307	2588
863	16327	2570
864	16360	2553
865	16383	2535
866	16434	2521
867	16451	2501
868	16466	2482
869	16484	2463
870	16500	2443
871	16517	2424
872	16535	2405
873	16555	2386
874	16573	2367
875	16588	2348
876	16607	2329
877	16627	2310
878	16643	2291
879	16659	2271
880	16674	2252
881	16692	2233
882	16709	2214
883	16737	2196
884	16755	2177
885	16792	2160
886	16812	2141
887	16827	2122
888	16844	2103
889	16863	2084
890	16884	2065
891	16904	2046
892	16921	2027
893	16962	2011
894	16984	1992
895	17001	1973
896	17020	1954
897	17036	1935
898	17050	1915
899	17069	1896
900	17084	1877
901	17100	1857
902	17118	1838
903	17138	1820
904	17154	1800
905	17170	1781
906	17188	1762
907	17206	1743
908	17224	1724
909	17242	1705
910	17257	1685
911	17272	1666
912	17287	1647
913	17305	1628
914	17323	1609
915	17341	1590
916	17361	1571
917	17388	1553
918	17408	1534
919	17426	1515
920	17443	1496
921	17461	1477
922	17478	1458
923	17495	1439
924	17511	1419
925	17529	1400
926	17541	1381
927	17558	1362
928	17574	1343
929	17593	1324
930	17610	1305
931	17627	1286
932	17640	1266
933	17656	1247
934	17672	1228
935	17688	1209
936	17705	1190
937	17720	1171
938	17737	1152
939	17755	1133
940	17773	1114
941	17783	1094
942	17804	1076
943	17823	1057
944	17841	1038
945	17858	1019
946	17875	1000
947	17894	981
948	17914	962
949	17928	943
950	17949	924
951	17978	906
952	17999	887
953	18018	868
954	18039	850
955	18057	831
956	18072	812
957	18086	792
958	18102	773
959	18120	755
960	18139	736
961	18159	717
962	18177	698
963	18196	679
964	18213	660
965	18228	641
966	18243	622
967	18259	603
968	18276	584
969	18293	565
970	18309	546
971	18326	527
972	18344	509
973	18358	490
974	18387	471
975	18409	452
976	18428	433
977	18445	414
978	18460	395
979	18482	377
980	18499	358
981	18511	339
982	18530	320
983	18544	301
984	18561	282
985	18578	263
986	18596	244
987	18612	226
988	18630	207
989	18646	188
990	18659	169
991	18681	150
992	18698	131
993	18715	112
994	18733	94
995	18752	75
996	18768	56
997	18787	37
998	18807	18
999	18824	0
