iter	Logloss
0	0.6123533291
1	0.5443911909
2	0.4817687143
3	0.4246840706
4	0.3745427951
5	0.3252340616
6	0.2858042028
7	0.2534718453
8	0.2261487062
9	0.2027664927
10	0.1824718556
11	0.1644359229
12	0.1467701588
13	0.1309930534
14	0.117392702
15	0.106096861
16	0.09474386925
17	0.08650990368
18	0.07892203869
19	0.07282016213
20	0.06554531325
21	0.05967803445
22	0.05574483489
23	0.05163451977
24	0.04827500011
25	0.0453362067
26	0.04239102895
27	0.04037782276
28	0.0383175926
29	0.03627254651
30	0.03492368464
31	0.03311236166
32	0.03161258006
33	0.03025254416
34	0.02940770484
35	0.0286643867
36	0.02753939381
37	0.02651709114
38	0.02592698038
39	0.02521627488
40	0.02446397734
41	0.02388295777
42	0.02334312584
43	0.02286664915
44	0.02243632376
45	0.02198817656
46	0.02166339742
47	0.0214741826
48	0.02114758717
49	0.02098119403
50	0.02085690469
51	0.02054075885
52	0.02019456973
53	0.0197936975
54	0.01958021281
55	0.01941587945
56	0.01917510043
57	0.01908406463
58	0.01898816368
59	0.01884797266
60	0.01868985766
61	0.01851225631
62	0.01838770714
63	0.01821195142
64	0.01800504435
65	0.0178710077
66	0.01770668039
67	0.01759576209
68	0.01749804654
69	0.01738955422
70	0.01729570615
71	0.01722485023
72	0.01700943472
73	0.01692725571
74	0.01674676224
75	0.01665307863
76	0.01655494419
77	0.01646560002
78	0.01635646852
79	0.01631377961
80	0.01625455969
81	0.01613879357
82	0.01605699306
83	0.01599803467
84	0.01592301064
85	0.01586348667
86	0.01578006995
87	0.01572836945
88	0.01568446969
89	0.0156604907
90	0.01560572777
91	0.01554662747
92	0.01548755917
93	0.01542814621
94	0.01537548608
95	0.01531946769
96	0.01528872605
97	0.01526085819
98	0.01523859996
99	0.01521009085
100	0.01513912166
101	0.01511746702
102	0.01509744953
103	0.01506231717
104	0.01502890893
105	0.01500491139
106	0.0149657561
107	0.01492033841
108	0.01488264616
109	0.01484997842
110	0.01482825232
111	0.01478250239
112	0.01476590183
113	0.01474495213
114	0.0147293047
115	0.01471658601
116	0.01468711415
117	0.01466661176
118	0.01464357401
119	0.0146181324
120	0.01460054506
121	0.01456921995
122	0.0145524965
123	0.01454094788
124	0.01451122694
125	0.01449798983
126	0.01447757612
127	0.01446329308
128	0.01443512182
129	0.01440662267
130	0.01438858307
131	0.01436423118
132	0.01433858182
133	0.01432011309
134	0.0143096411
135	0.01429171472
136	0.01427222449
137	0.01425602603
138	0.01423739426
139	0.01421999977
140	0.01420606148
141	0.01418101916
142	0.0141645364
143	0.01414804556
144	0.01413058231
145	0.01411784503
146	0.01409621609
147	0.01407990994
148	0.01406746504
149	0.01405464832
150	0.01403446446
151	0.01402579195
152	0.0140159798
153	0.01400189126
154	0.01399262057
155	0.01397828317
156	0.01397441786
157	0.01395987939
158	0.01394289655
159	0.0139293288
160	0.01391338351
161	0.01390582032
162	0.01389912795
163	0.01388434709
164	0.01386768333
165	0.01385657537
166	0.0138502097
167	0.01383643337
168	0.0138195587
169	0.01381153475
170	0.01379273525
171	0.01377955401
172	0.01376437043
173	0.01373790219
174	0.01372525766
175	0.01371238202
176	0.01369702105
177	0.01368135004
178	0.01366939492
179	0.01366359314
180	0.01365908361
181	0.01364869869
182	0.01364230383
183	0.01363256153
184	0.01362384581
185	0.01361619549
186	0.01360923117
187	0.01359676289
188	0.01358915088
189	0.01358167438
190	0.01356821712
191	0.01356385962
192	0.01354811743
193	0.01353544383
194	0.01352213448
195	0.01350900833
196	0.01350377632
197	0.01349342808
198	0.01348068706
199	0.01347741959
200	0.01347000147
201	0.01346515684
202	0.01345948675
203	0.01344324284
204	0.01343177986
205	0.01342547883
206	0.01341598926
207	0.01340907202
208	0.01340098215
209	0.01339427822
210	0.01338570006
211	0.01337992723
212	0.01336992397
213	0.01335943568
214	0.01335281598
215	0.01334172382
216	0.01333292394
217	0.01332893526
218	0.0133197042
219	0.01331431936
220	0.01330628823
221	0.0132975545
222	0.01328521368
223	0.01327762466
224	0.01327490162
225	0.01327125718
226	0.01326708794
227	0.01325739783
228	0.01325233547
229	0.013244326
230	0.0132365448
231	0.01322771422
232	0.01321969834
233	0.01321621783
234	0.01320881097
235	0.01320234609
236	0.01319417451
237	0.01319046213
238	0.0131833332
239	0.01317872075
240	0.01317669556
241	0.01317366962
242	0.01317062426
243	0.01316354185
244	0.01316117476
245	0.01315218287
246	0.01314755883
247	0.01314190336
248	0.01313540382
249	0.01313080754
250	0.01312579722
251	0.01311443004
252	0.01310892446
253	0.01310477697
254	0.01309884491
255	0.01309107147
256	0.01308774528
257	0.01308150934
258	0.01307809272
259	0.01307018127
260	0.01306643397
261	0.01306172452
262	0.0130563765
263	0.01305223964
264	0.01304613063
265	0.01304036181
266	0.01302822261
267	0.01302098179
268	0.01301077177
269	0.01300787206
270	0.01300357712
271	0.01299690875
272	0.01299074874
273	0.01298858119
274	0.01297887076
275	0.01297187282
276	0.01296716654
277	0.01296051386
278	0.01295549664
279	0.01294913714
280	0.01294577969
281	0.01294087234
282	0.01293751622
283	0.01293287705
284	0.01292738896
285	0.01292422261
286	0.01291844556
287	0.01291499074
288	0.0129090182
289	0.01290160368
290	0.01289624861
291	0.01289167038
292	0.01288520955
293	0.01288067286
294	0.01287332173
295	0.01286937107
296	0.01286393466
297	0.01285867983
298	0.01285331054
299	0.01285101147
300	0.01284988566
301	0.01284552884
302	0.01283777121
303	0.01283388745
304	0.01282643816
305	0.01282442784
306	0.01281993679
307	0.01281673571
308	0.0128109312
309	0.01280738284
310	0.0128043652
311	0.01280137557
312	0.01279815879
313	0.01279459204
314	0.01279113168
315	0.01278704638
316	0.01277803565
317	0.01277443734
318	0.01277003798
319	0.01276626381
320	0.01276168543
321	0.01275906733
322	0.01275905011
323	0.01275430676
324	0.01275263202
325	0.01274834727
326	0.01274278711
327	0.01273810076
328	0.01273359968
329	0.01272859319
330	0.01272295552
331	0.01271794667
332	0.0127117899
333	0.01270726516
334	0.01270340877
335	0.01269621727
336	0.0126930917
337	0.01268901188
338	0.01268470014
339	0.01268105327
340	0.01267865702
341	0.01267536987
342	0.0126720573
343	0.01266777324
344	0.01266526431
345	0.01266080227
346	0.0126584047
347	0.01265289358
348	0.01264964252
349	0.01264632538
350	0.01264261703
351	0.01263738941
352	0.01263503789
353	0.01262792417
354	0.01262144565
355	0.01261784267
356	0.01261383984
357	0.01261015165
358	0.01260565248
359	0.01260108609
360	0.01259719829
361	0.01259447597
362	0.01258974534
363	0.01258573018
364	0.01257993692
365	0.01257576339
366	0.01257336018
367	0.01256883528
368	0.01256542014
369	0.01255988195
370	0.01255656957
371	0.01255404617
372	0.01255135981
373	0.01254737104
374	0.01254399061
375	0.01254287001
376	0.01253746523
377	0.01253267
378	0.0125288718
379	0.01252636206
380	0.01252587181
381	0.01251998807
382	0.01251750856
383	0.01251551732
384	0.01251197892
385	0.01251147638
386	0.01251082077
387	0.01250760564
388	0.01250217964
389	0.01249947921
390	0.01249690486
391	0.01249075897
392	0.01248468255
393	0.01248043445
394	0.01247941779
395	0.01247670536
396	0.01247228999
397	0.01246770991
398	0.01246679182
399	0.01246200897
400	0.01246005524
401	0.01245524884
402	0.0124545357
403	0.01244823884
404	0.01244542774
405	0.01244331687
406	0.01243991503
407	0.01242959294
408	0.01242564094
409	0.01242135977
410	0.01241621468
411	0.01241343398
412	0.01241101471
413	0.01241058597
414	0.0124077347
415	0.01240622216
416	0.01240480225
417	0.01240111091
418	0.01239879239
419	0.01239466764
420	0.01239465947
421	0.01239393456
422	0.012388603
423	0.01237880413
424	0.01237653186
425	0.01237270904
426	0.01237052601
427	0.01236901836
428	0.01236592247
429	0.01236408067
430	0.01236201248
431	0.01235850414
432	0.01235613232
433	0.01235394267
434	0.01235171818
435	0.0123500774
436	0.01234821609
437	0.01234742235
438	0.01234345951
439	0.01234046434
440	0.01233830118
441	0.01233637776
442	0.01233275702
443	0.01232922896
444	0.01232448981
445	0.01232089527
446	0.01231757582
447	0.01231542127
448	0.01231502254
449	0.01231490839
450	0.0123145377
451	0.01231084161
452	0.01230561365
453	0.01230371445
454	0.01230036049
455	0.01229754788
456	0.01229291188
457	0.01228966569
458	0.01228626924
459	0.01228382009
460	0.01228013682
461	0.01227763597
462	0.01227450812
463	0.0122745021
464	0.01227133099
465	0.01227030539
466	0.01226744389
467	0.01226304175
468	0.01226123654
469	0.01225753076
470	0.01225298972
471	0.01224960952
472	0.0122482072
