iter	Passed	Remaining
202	4816	18910
203	4837	18877
204	4862	18855
205	4879	18807
206	4898	18766
207	4915	18718
208	4934	18673
209	4961	18663
210	4982	18629
211	5001	18591
212	5021	18553
213	5038	18504
214	5052	18449
215	5074	18417
216	5092	18375
217	5114	18346
218	5135	18312
219	5154	18275
220	5174	18241
221	5190	18189
222	5211	18157
223	5229	18116
224	5247	18076
225	5264	18031
226	5281	17986
227	5299	17943
228	5329	17944
229	5346	17899
230	5364	17857
231	5378	17804
232	5397	17767
233	5412	17716
234	5428	17671
235	5444	17624
236	5461	17583
237	5491	17581
238	5510	17546
239	5528	17506
240	5545	17466
241	5569	17446
242	5586	17403
243	5609	17378
244	5626	17338
245	5646	17306
246	5665	17272
247	5684	17235
248	5704	17205
249	5736	17208
250	5756	17177
251	5783	17166
252	5808	17149
253	5827	17116
254	5846	17080
255	5866	17048
256	5882	17008
257	5897	16960
258	5916	16926
259	5938	16902
260	5959	16872
261	5977	16836
262	6001	16817
263	6019	16782
264	6043	16761
265	6061	16725
266	6078	16687
267	6097	16653
268	6114	16615
269	6133	16582
270	6152	16549
271	6175	16527
272	6193	16493
273	6249	16559
274	6269	16529
275	6291	16502
276	6307	16464
277	6339	16464
278	6361	16440
279	6382	16410
280	6398	16371
281	6416	16337
282	6432	16298
283	6450	16263
284	6463	16214
285	6469	16151
286	6484	16108
287	6500	16069
288	6518	16036
289	6536	16002
290	6551	15961
291	6565	15919
292	6578	15873
293	6593	15832
294	6610	15797
295	6626	15759
296	6641	15720
297	6655	15677
298	6674	15649
299	6691	15613
300	6708	15578
301	6728	15551
302	6754	15537
303	6768	15496
304	6783	15458
305	6801	15425
306	6816	15386
307	6834	15354
308	6848	15315
309	6864	15278
310	6885	15253
311	6901	15219
312	6923	15197
313	6944	15171
314	6961	15139
315	6976	15101
316	6993	15068
317	7009	15034
318	7025	14998
319	7042	14964
320	7059	14932
321	7074	14896
322	7096	14873
323	7119	14853
324	7148	14846
325	7173	14832
326	7207	14832
327	7232	14817
328	7254	14796
329	7276	14773
330	7306	14767
331	7340	14768
332	7357	14736
333	7376	14707
334	7393	14676
335	7400	14624
336	7415	14588
337	7431	14554
338	7446	14519
339	7459	14480
340	7472	14441
341	7488	14408
342	7503	14372
343	7516	14334
344	7532	14300
345	7548	14267
346	7565	14237
347	7580	14201
348	7599	14175
349	7616	14144
350	7632	14113
351	7646	14077
352	7659	14039
353	7680	14016
354	7697	13986
355	7720	13967
356	7745	13951
357	7768	13931
358	7789	13907
359	7808	13881
360	7828	13856
361	7846	13829
362	7864	13800
363	7890	13786
364	7914	13769
365	7930	13737
366	7947	13708
367	7965	13679
368	7983	13651
369	8000	13623
370	8024	13604
371	8044	13580
372	8067	13560
373	8082	13528
374	8103	13505
375	8128	13489
376	8152	13472
377	8173	13448
378	8191	13421
379	8211	13397
380	8235	13380
381	8257	13358
382	8278	13335
383	8301	13317
384	8327	13302
385	8356	13292
386	8372	13262
387	8387	13229
388	8408	13207
389	8424	13177
390	8443	13151
391	8460	13122
392	8476	13092
393	8492	13061
394	8513	13040
395	8531	13012
396	8552	12990
397	8571	12964
398	8587	12935
399	8607	12911
400	8626	12886
401	8644	12859
402	8660	12830
403	8679	12804
404	8694	12773
405	8712	12747
406	8726	12715
407	8742	12685
408	8760	12658
409	8775	12628
410	8793	12602
411	8812	12577
412	8830	12551
413	8852	12530
414	8870	12503
415	8889	12479
416	8907	12453
417	8923	12424
418	8941	12398
419	8954	12365
420	8969	12336
421	8987	12310
422	9003	12281
423	9019	12252
424	9035	12224
425	9056	12203
426	9082	12187
427	9107	12171
428	9124	12144
429	9146	12124
430	9163	12098
431	9181	12072
432	9199	12046
433	9218	12021
434	9236	11996
435	9250	11965
436	9269	11941
437	9288	11918
438	9305	11891
439	9320	11861
440	9334	11832
441	9361	11817
442	9382	11797
443	9400	11772
444	9418	11747
445	9436	11721
446	9453	11694
447	9467	11665
448	9482	11636
449	9497	11607
450	9517	11585
451	9531	11556
452	9548	11530
453	9565	11503
454	9581	11476
455	9598	11451
456	9610	11418
457	9622	11387
458	9635	11357
459	9652	11330
460	9665	11301
461	9683	11276
462	9699	11249
463	9717	11224
464	9735	11200
465	9755	11178
466	9775	11157
467	9793	11133
468	9815	11113
469	9836	11091
470	9866	11081
471	9926	11104
472	9956	11093
473	9977	11072
474	9998	11051
475	10019	11029
476	10036	11004
477	10056	10982
478	10076	10960
479	10096	10937
480	10115	10914
481	10134	10891
482	10152	10867
483	10172	10844
484	10191	10822
485	10214	10802
486	10237	10784
487	10258	10763
488	10283	10746
489	10300	10720
490	10320	10698
491	10335	10671
492	10377	10672
493	10395	10647
494	10412	10622
495	10430	10598
496	10445	10571
497	10459	10543
498	10475	10517
499	10490	10490
500	10508	10466
501	10521	10437
502	10540	10414
503	10557	10389
504	10571	10361
505	10588	10337
506	10603	10310
507	10618	10283
508	10630	10254
509	10647	10230
510	10668	10208
511	10690	10189
512	10711	10168
513	10727	10143
514	10746	10120
515	10767	10099
516	10785	10076
517	10806	10055
518	10827	10035
519	10845	10011
520	10866	9990
521	10895	9977
522	10915	9955
523	10932	9931
524	10952	9909
525	10969	9884
526	10987	9861
527	11004	9837
528	11023	9814
529	11043	9792
530	11061	9769
531	11076	9743
532	11095	9721
533	11115	9700
534	11137	9680
535	11155	9656
536	11172	9632
537	11193	9612
538	11210	9588
539	11230	9567
540	11245	9540
541	11266	9520
542	11286	9499
543	11312	9482
544	11337	9465
545	11351	9438
546	11379	9423
547	11394	9398
548	11410	9373
549	11429	9351
550	11449	9329
551	11463	9303
552	11477	9277
553	11493	9253
554	11511	9229
555	11534	9211
556	11548	9184
557	11565	9160
558	11582	9137
559	11599	9113
560	11619	9092
561	11636	9069
562	11652	9044
563	11672	9023
564	11687	8998
565	11702	8973
566	11721	8951
567	11739	8929
568	11753	8902
569	11770	8879
570	11790	8858
571	11806	8834
572	11825	8812
573	11841	8788
574	11860	8766
575	11874	8740
576	11891	8717
577	11909	8695
578	11926	8671
579	11944	8649
580	11959	8625
581	11979	8604
582	11996	8580
583	12013	8557
584	12030	8534
585	12045	8509
586	12060	8485
587	12073	8459
588	12085	8433
589	12102	8410
590	12117	8385
591	12142	8368
592	12159	8345
593	12176	8322
594	12192	8298
595	12207	8274
596	12224	8251
597	12237	8226
598	12255	8204
599	12270	8180
600	12284	8155
601	12302	8133
602	12316	8108
603	12334	8087
604	12351	8064
605	12375	8046
606	12392	8023
607	12408	8000
608	12425	7977
609	12441	7954
610	12456	7930
611	12473	7907
612	12491	7886
613	12511	7865
614	12528	7842
615	12542	7818
616	12556	7794
617	12579	7775
618	12599	7755
619	12612	7730
620	12627	7706
621	12643	7683
622	12660	7661
623	12678	7639
624	12695	7617
625	12711	7594
626	12732	7574
627	12749	7552
628	12766	7529
629	12783	7507
630	12805	7488
631	12821	7465
632	12840	7444
633	12897	7445
634	12966	7452
635	12995	7437
636	13017	7418
637	13041	7399
638	13061	7379
639	13111	7375
640	13147	7363
641	13180	7349
642	13206	7332
643	13229	7313
644	13256	7296
645	13291	7283
646	13313	7264
647	13336	7244
648	13359	7225
649	13378	7203
650	13414	7191
651	13433	7169
652	13453	7149
653	13472	7127
654	13494	7107
655	13516	7087
656	13574	7086
657	13591	7064
658	13610	7042
659	13631	7022
660	13646	6998
661	13662	6975
662	13680	6953
663	13698	6931
664	13720	6911
665	13739	6890
666	13761	6870
667	13783	6850
668	13805	6830
669	13825	6809
670	13843	6787
671	13862	6766
672	13884	6746
673	13902	6724
674	13919	6701
675	13937	6680
676	13956	6658
677	13974	6636
678	13990	6613
679	14006	6591
680	14020	6567
681	14037	6545
682	14053	6522
683	14070	6500
684	14088	6478
685	14111	6458
686	14128	6436
687	14145	6414
688	14169	6395
689	14190	6375
690	14210	6354
691	14231	6334
692	14249	6312
693	14267	6290
694	14286	6269
695	14303	6247
696	14323	6226
697	14341	6205
698	14357	6182
699	14375	6160
700	14464	6169
701	14484	6148
702	14499	6125
703	14520	6105
704	14538	6083
705	14558	6062
706	14574	6040
707	14594	6019
708	14611	5997
709	14628	5974
710	14645	5952
711	14660	5930
712	14677	5908
713	14698	5887
714	14713	5864
715	14729	5842
716	14747	5820
717	14762	5798
718	14779	5776
719	14800	5755
720	14810	5731
721	14826	5708
722	14845	5687
723	14862	5665
724	14889	5647
725	14909	5627
726	14924	5604
727	14938	5581
728	14956	5559
729	14973	5538
730	14990	5516
731	15008	5495
732	15025	5473
733	15039	5450
734	15057	5428
735	15081	5409
736	15099	5388
737	15118	5367
738	15137	5346
739	15155	5324
740	15174	5303
741	15193	5283
742	15214	5262
743	15233	5241
744	15253	5221
745	15272	5199
746	15290	5178
747	15309	5157
748	15327	5136
749	15347	5115
750	15366	5094
751	15384	5073
752	15405	5053
753	15424	5032
754	15443	5011
755	15462	4990
756	15490	4972
757	15510	4952
758	15530	4931
759	15552	4911
760	15574	4891
761	15593	4870
762	15610	4848
763	15628	4827
764	15656	4809
765	15670	4787
766	15687	4765
767	15720	4749
768	15804	4747
769	15854	4735
770	15929	4731
771	15952	4711
772	15974	4691
773	15991	4669
774	16014	4649
775	16040	4630
776	16121	4626
777	16200	4622
778	16221	4601
779	16237	4579
780	16258	4559
781	16285	4539
782	16311	4520
783	16332	4499
784	16354	4479
785	16375	4458
786	16399	4438
787	16420	4417
788	16445	4397
789	16482	4381
790	16534	4368
791	16657	4374
792	16721	4364
793	16749	4345
794	16776	4326
795	16802	4306
796	16834	4287
797	16905	4279
798	16933	4259
799	16961	4240
800	16978	4218
801	16996	4196
802	17013	4173
803	17031	4152
804	17048	4129
805	17065	4107
806	17085	4086
807	17106	4065
808	17121	4042
809	17137	4019
810	17153	3997
811	17171	3975
812	17189	3953
813	17221	3935
814	17247	3915
815	17263	3892
816	17289	3872
817	17305	3850
818	17322	3828
819	17344	3807
820	17359	3784
821	17375	3762
822	17390	3740
823	17410	3718
824	17430	3697
825	17444	3674
826	17464	3653
827	17481	3631
828	17502	3610
829	17578	3600
830	17599	3579
831	17613	3556
832	17633	3535
833	17650	3513
834	17666	3491
835	17687	3469
836	17722	3451
837	17751	3431
838	17783	3412
839	17808	3392
840	17830	3370
841	17846	3348
842	17865	3327
843	17892	3307
844	17910	3285
845	17928	3263
846	17949	3242
847	17971	3221
848	17991	3199
849	18016	3179
850	18034	3157
851	18054	3136
852	18076	3115
853	18094	3093
854	18113	3071
855	18129	3049
856	18149	3028
857	18168	3006
858	18189	2985
859	18263	2973
860	18295	2953
861	18310	2931
862	18325	2909
863	18341	2887
864	18356	2864
865	18375	2843
866	18391	2821
867	18409	2799
868	18426	2777
869	18443	2755
870	18458	2733
871	18469	2711
872	18489	2689
873	18507	2668
874	18519	2645
875	18542	2624
876	18574	2605
877	18591	2583
878	18606	2561
879	18629	2540
880	18646	2518
881	18671	2497
882	18688	2476
883	18705	2454
884	18727	2433
885	18747	2412
886	18768	2391
887	18789	2369
888	18810	2348
889	18835	2327
890	18853	2306
891	18874	2285
892	18890	2263
893	18920	2243
894	18942	2222
895	18958	2200
896	18976	2179
897	18994	2157
898	19014	2136
899	19033	2114
900	19055	2093
901	19074	2072
902	19090	2050
903	19117	2030
904	19145	2009
905	19168	1988
906	19186	1967
907	19200	1945
908	19222	1924
909	19241	1902
910	19261	1881
911	19281	1860
912	19298	1838
913	19321	1818
914	19342	1796
915	19363	1775
916	19381	1754
917	19401	1733
918	19422	1711
919	19440	1690
920	19452	1668
921	19469	1647
922	19484	1625
923	19500	1603
924	19515	1582
925	19530	1560
926	19556	1540
927	19599	1520
928	19615	1499
929	19631	1477
930	19646	1456
931	19663	1434
932	19679	1413
933	19699	1392
934	19712	1370
935	19731	1349
936	19749	1327
937	19766	1306
938	19788	1285
939	19807	1264
940	19823	1242
941	19838	1221
942	19855	1200
943	19875	1179
944	19895	1157
945	19911	1136
946	19931	1115
947	19948	1094
948	19962	1072
949	19980	1051
950	20051	1033
951	20074	1012
952	20100	991
953	20122	970
954	20151	949
955	20173	928
956	20196	907
957	20224	886
958	20249	865
959	20276	844
960	20302	823
961	20348	803
962	20384	783
963	20404	761
964	20442	741
965	20464	720
966	20483	699
967	20515	678
968	20535	656
969	20557	635
970	20610	615
971	20639	594
972	20656	573
973	20671	551
974	20699	530
975	20716	509
976	20737	488
977	20758	466
978	20780	445
979	20803	424
980	20829	403
981	20850	382
982	20881	361
983	20904	339
984	20925	318
985	20948	297
986	20991	276
987	21027	255
988	21058	234
989	21087	213
990	21121	191
991	21148	170
992	21172	149
993	21365	128
994	21392	107
995	21430	86
996	21464	64
997	21507	43
998	21546	21
999	21587	0
