iter	Logloss
260	0.1511601349
261	0.1511261827
262	0.1511011921
263	0.1510809825
264	0.1510571217
265	0.1510305332
266	0.1509927394
267	0.1509570533
268	0.1509104939
269	0.1508344184
270	0.1507697414
271	0.1507384909
272	0.1507156308
273	0.1506487858
274	0.1506170211
275	0.1505776315
276	0.1505432184
277	0.1504913294
278	0.1504373909
279	0.1503771003
280	0.1503590515
281	0.1503426811
282	0.1503212037
283	0.1502358472
284	0.1502171561
285	0.1502171487
286	0.1501845118
287	0.150158325
288	0.1501212211
289	0.1500899884
290	0.1500469217
291	0.1500178954
292	0.1499606001
293	0.1499436157
294	0.1498746422
295	0.1498024981
296	0.1497736391
297	0.1497568723
298	0.1497062754
299	0.1496648679
300	0.1496457851
301	0.1495334839
302	0.149488914
303	0.1494428819
304	0.1493945815
305	0.149343369
306	0.1493281537
307	0.149315856
308	0.1492803891
309	0.1492741267
310	0.1492555602
311	0.1492094024
312	0.1491467694
313	0.1491220522
314	0.1491080248
315	0.1491019972
316	0.1490690888
317	0.1490517168
318	0.149024075
319	0.148982786
320	0.1489608605
321	0.1489224255
322	0.1489020626
323	0.1488682788
324	0.1488213692
325	0.1487782115
326	0.1487517055
327	0.1487343485
328	0.1487303681
329	0.1487179654
330	0.1486590912
331	0.1486117654
332	0.1485938256
333	0.148520358
334	0.148471247
335	0.1484712457
336	0.1483876272
337	0.1483715988
338	0.1483677996
339	0.1483306752
340	0.1483109861
341	0.1482953675
342	0.1482482544
343	0.1482125906
344	0.1481992936
345	0.1481684758
346	0.1481505984
347	0.1481130969
348	0.1481026286
349	0.148076849
350	0.1480502976
351	0.148029384
352	0.1479540719
353	0.1479261691
354	0.1479053344
355	0.1478606753
356	0.147837152
357	0.147783048
358	0.1477567907
359	0.1477477712
360	0.1476915826
361	0.1476648456
362	0.1476209597
363	0.1475900909
364	0.1475227675
365	0.147518983
366	0.1474870319
367	0.1474489488
368	0.1474378395
369	0.1474072376
370	0.1473908442
371	0.1473680568
372	0.1473595663
373	0.1473261306
374	0.1473149227
375	0.1473036571
376	0.1472617737
377	0.1472519066
378	0.1472215688
379	0.1472000532
380	0.1471643041
381	0.1471203849
382	0.1470496272
383	0.1470333987
384	0.1469741383
385	0.1469397472
386	0.1469098263
387	0.146887602
388	0.1468593373
389	0.1468312772
390	0.1467645106
391	0.1467117789
392	0.146695436
393	0.1466619634
394	0.1466595343
395	0.1465764962
396	0.1465563337
397	0.1464975245
398	0.1464681513
399	0.1464581184
400	0.1464071623
401	0.146364116
402	0.1463498287
403	0.1463413652
404	0.1462856818
405	0.1462581567
406	0.146229882
407	0.1462049537
408	0.1461926652
409	0.1461589727
410	0.146123506
411	0.1460957313
412	0.146070093
413	0.146017059
414	0.1459791085
415	0.1459107621
416	0.1458798431
417	0.1458444428
418	0.1458243219
419	0.1457981225
420	0.1457516524
421	0.1457078111
422	0.1456769545
423	0.1456610356
424	0.1456136377
425	0.1456046096
426	0.1455578228
427	0.1455430909
428	0.1455039105
429	0.1454970813
430	0.1454566283
431	0.1454220708
432	0.1454069261
433	0.1453883765
434	0.1453724002
435	0.1453665948
436	0.1453268871
437	0.1453191587
438	0.1453164895
439	0.1452937089
440	0.1452788113
441	0.145264102
442	0.1452500147
443	0.1452223578
444	0.1451837296
445	0.1451569399
446	0.145141319
447	0.1451353875
448	0.1451307179
449	0.1450970121
450	0.1450522305
451	0.1450365806
452	0.1450112403
453	0.1449657952
454	0.1449139212
455	0.1449139135
456	0.1448821558
457	0.1448650246
458	0.1448226626
459	0.1447806366
460	0.1447605073
461	0.1447132352
462	0.1446298475
463	0.1446034104
464	0.1445903772
465	0.144574709
466	0.1445630032
467	0.1445026348
468	0.1444957757
469	0.1444646294
470	0.1444456144
471	0.1444415258
472	0.1444266917
473	0.1443684959
474	0.1443618148
475	0.1443227214
476	0.1442973989
477	0.144276356
478	0.1442588051
479	0.1442480719
480	0.1442148758
481	0.1441935234
482	0.1441816255
483	0.1441461875
484	0.1441269249
485	0.1441174716
486	0.1441031368
487	0.1440873305
488	0.1440491782
489	0.1440354749
490	0.1440242337
491	0.144024219
492	0.144014879
493	0.1439774391
494	0.1439207575
495	0.1438710603
496	0.1438565786
497	0.1438160138
498	0.1437956736
499	0.1437777284
500	0.1437598028
501	0.1437400007
502	0.1437151485
503	0.1437049181
504	0.1436799927
505	0.1436515908
506	0.1436245955
507	0.1436019595
508	0.1435543332
509	0.1435507946
510	0.1435064776
511	0.1434846145
512	0.143431482
513	0.1434098289
514	0.1433916918
515	0.1433678487
516	0.1433645296
517	0.1433411397
518	0.1433153563
519	0.1433090472
520	0.1432843161
521	0.1432474371
522	0.1432313388
523	0.1432029323
524	0.1431934413
525	0.1431700593
526	0.143159061
527	0.1431405956
528	0.1431161595
529	0.1431103303
530	0.1431063554
531	0.1430899929
532	0.1430752092
533	0.1430285591
534	0.1430092647
535	0.1429930729
536	0.1429769458
537	0.1429534553
538	0.1429118556
539	0.1428600844
540	0.1428335473
541	0.1428011587
542	0.1427874515
543	0.1427742375
544	0.1427637127
545	0.1427485865
546	0.1427364725
547	0.1427157328
548	0.142676613
549	0.1426256629
550	0.1425471206
551	0.1425237115
552	0.1425071995
553	0.1424846925
554	0.1424499315
555	0.1424111741
556	0.1423933658
557	0.1423587616
558	0.1423466202
559	0.1423137568
560	0.1422710634
561	0.1422531857
562	0.1422141405
563	0.142201084
564	0.1421488319
565	0.1421170738
566	0.1420735888
567	0.1420534462
568	0.1420243149
569	0.1419878145
570	0.141973317
571	0.1419567884
572	0.1419224768
573	0.1419011097
574	0.1418699801
575	0.1418490548
576	0.1418227913
577	0.1417938098
578	0.1417826449
579	0.1417636879
580	0.14173277
581	0.141702522
582	0.1416397334
583	0.1416308347
584	0.1416184949
585	0.1415815299
586	0.1415644532
587	0.1415507768
588	0.1414564935
589	0.141418555
590	0.1414143181
591	0.1413836435
592	0.1413669855
593	0.141358732
594	0.1413267608
595	0.1413080034
596	0.1412842001
597	0.1412643394
598	0.1412564906
599	0.1412187451
600	0.141204059
601	0.1411617774
602	0.1411433594
603	0.1411147768
604	0.1410492268
605	0.1410303124
606	0.1410035448
607	0.1409853068
608	0.1409404754
609	0.1409057257
610	0.1408810192
611	0.1408563892
612	0.1408296288
613	0.1407803708
614	0.1407272457
615	0.1406967327
616	0.1406862834
617	0.140674053
618	0.1405980419
619	0.1405827454
620	0.1405557314
621	0.1405175372
622	0.1404306267
623	0.1403556103
624	0.1403316401
625	0.1403236187
626	0.1403170801
627	0.1402991262
628	0.1402242395
629	0.1402059131
630	0.140152168
631	0.1401410459
632	0.1401205372
633	0.1401083055
634	0.1401051069
635	0.140092908
636	0.1400823375
637	0.140065276
638	0.140046607
639	0.1400301191
640	0.1400128022
641	0.1399894904
642	0.1399797323
643	0.1399500531
644	0.1399180258
645	0.1399011702
646	0.1398692054
647	0.1398550527
648	0.1397918677
649	0.1397675767
650	0.1397600533
651	0.1397254803
652	0.1397027104
653	0.1396744476
654	0.1396686002
655	0.1396278136
656	0.1396181072
657	0.1396131491
658	0.1395477375
659	0.1395320483
660	0.1395244747
661	0.1394914793
662	0.1394862175
663	0.1394647259
664	0.1394489912
665	0.1394461352
666	0.1394216582
667	0.1394001129
668	0.1393649828
669	0.1393338237
670	0.1393185198
671	0.1393033025
672	0.139299675
673	0.1392331091
674	0.1392082394
675	0.1392013007
676	0.1391662345
677	0.1391366661
678	0.1390962201
679	0.1390892493
680	0.1390518339
681	0.1390351376
682	0.1390209183
683	0.1389889512
684	0.1389711432
685	0.1389677528
686	0.1389396181
687	0.1388831711
688	0.1388785444
689	0.1388726699
690	0.1388393323
691	0.1388341215
692	0.1387908737
693	0.1387598636
694	0.1387451298
695	0.1387113103
696	0.1386473848
697	0.1386373243
698	0.1385903047
699	0.1385647454
700	0.1385178053
701	0.1384956729
702	0.1384589742
703	0.1383907055
704	0.1383640975
705	0.1383516116
706	0.1383236389
707	0.1383075067
708	0.1382851113
709	0.1382381996
710	0.1382180499
711	0.1381941591
712	0.1381667297
713	0.1381635667
714	0.1381572795
715	0.1381441557
716	0.1381143186
717	0.1380919083
718	0.138071781
719	0.1380556262
720	0.1380387202
721	0.13802122
722	0.1380029087
723	0.1379730794
724	0.1379671423
725	0.1379500639
726	0.1379226054
727	0.137917662
728	0.1378820747
729	0.1378158719
730	0.1378113088
731	0.1377892688
732	0.1377739029
733	0.137751991
734	0.1377295259
735	0.1376834922
736	0.137632364
737	0.1375970172
738	0.1375673273
739	0.1375307805
740	0.1374997931
741	0.1374735484
742	0.1374455393
743	0.1374280214
744	0.1374235355
745	0.1373926237
746	0.1373580915
747	0.137336226
748	0.1373105271
749	0.1373024
750	0.1372865186
751	0.1372684294
752	0.1372331483
753	0.1372190507
754	0.1372138013
755	0.1371759145
756	0.1371399651
757	0.1371342314
758	0.1370732206
759	0.1370374314
760	0.1370292329
761	0.1370156587
762	0.1369746173
763	0.1369312832
764	0.1369240487
765	0.1368925478
766	0.1368723577
767	0.1368400896
768	0.1368288529
769	0.1368076365
770	0.1367920087
771	0.1367843475
772	0.1367718724
773	0.1367518505
774	0.1367348899
775	0.1367029176
776	0.1367019331
777	0.1366835813
778	0.1366583997
779	0.136631769
780	0.1365993891
781	0.1365837142
782	0.1365434316
783	0.1365252862
784	0.1365177144
785	0.1364774847
786	0.1364518239
787	0.136437142
788	0.1364120469
789	0.13639936
790	0.1363546334
791	0.1363203849
792	0.1362949322
793	0.1362660443
794	0.1362584378
795	0.136220106
796	0.1361999856
797	0.136164559
798	0.136155429
799	0.1361503988
800	0.1361174023
801	0.1360872129
802	0.1360728744
803	0.1360432774
804	0.136010381
805	0.1360067496
806	0.1359395809
807	0.1359243243
808	0.1359119121
809	0.1358933656
810	0.1358676549
811	0.1358377672
812	0.1358375697
813	0.1358200598
814	0.1358098849
815	0.1357804293
816	0.1357619234
817	0.1357136433
818	0.1356928186
819	0.1356058836
820	0.1355717076
821	0.1355535616
822	0.1355138453
823	0.135510016
824	0.1355047807
825	0.1354759481
826	0.1354568998
827	0.1354234871
828	0.1353964911
829	0.1353679361
830	0.1353429493
831	0.1353015468
832	0.13526864
833	0.135232249
834	0.1352084476
835	0.1351708398
836	0.1351603525
837	0.1351414806
838	0.13510356
839	0.1350850351
840	0.135065052
841	0.1350453502
842	0.1350264832
843	0.1350202962
844	0.1349844854
845	0.1349581304
846	0.1349221804
847	0.1349045693
848	0.1348750899
849	0.1348431871
850	0.1347952869
851	0.1347740345
852	0.1347466844
853	0.1347161896
854	0.134708262
855	0.1346798144
856	0.1346632256
857	0.1346319587
858	0.1345913707
859	0.1345765633
860	0.1345713994
861	0.1345578959
862	0.1345372302
863	0.1345172952
864	0.1345116164
865	0.134500609
866	0.134446214
867	0.1344295672
868	0.1344073247
869	0.1343743805
870	0.134358728
871	0.1343440114
872	0.1343239524
873	0.1343111204
874	0.134281058
875	0.1342759196
876	0.1342285099
877	0.1342123537
878	0.1342088757
879	0.1341903283
880	0.1341778752
881	0.134150616
882	0.134131452
883	0.1341124438
884	0.1340971758
885	0.1340885539
886	0.134069523
887	0.1340509523
888	0.1340220571
889	0.1339963575
890	0.1339497784
891	0.1339268838
892	0.1339098724
893	0.1338974448
894	0.1338733221
895	0.1338257733
896	0.1337995085
897	0.1337737648
898	0.1337671765
899	0.1337430335
900	0.1337213013
901	0.1336964288
902	0.1336800947
903	0.1336158824
904	0.1336110165
905	0.1335952453
906	0.1335601846
907	0.1335556408
908	0.1335276885
909	0.1335123516
910	0.1334766256
911	0.1334352092
912	0.1334234261
913	0.1333883112
914	0.1333840623
915	0.1333566761
916	0.1333545498
917	0.1333411568
918	0.1333209194
919	0.1332945291
920	0.1332696066
921	0.133246302
922	0.1332200661
923	0.1331963884
924	0.1331671589
925	0.1331472897
926	0.1331448721
927	0.1331192569
928	0.133090392
929	0.133051462
930	0.1330043997
931	0.132978032
932	0.1329549888
933	0.1329447225
934	0.1329289401
935	0.1329041649
936	0.1328917326
937	0.1328343037
938	0.1328320232
939	0.1327832918
940	0.1327554927
941	0.1327443111
942	0.1327178931
943	0.1326900803
944	0.1326118804
945	0.1325843536
946	0.1325671951
947	0.132497605
948	0.1324543787
949	0.1323924825
950	0.1323492736
951	0.1323385987
952	0.1323167734
953	0.1322956442
954	0.1322675764
955	0.1322659286
956	0.1322477624
957	0.1322413117
958	0.13219919
959	0.1321927775
960	0.1321640488
961	0.1321589375
962	0.1321466928
963	0.1321134443
964	0.1321007757
965	0.1320808576
966	0.1320477244
967	0.1320157032
968	0.1319785293
969	0.1319728541
970	0.1319531254
971	0.1319221552
972	0.1319070381
973	0.131853897
974	0.1318383106
975	0.1318058075
976	0.1317476886
977	0.1317214897
978	0.1316515416
979	0.1316186336
980	0.1315990197
981	0.131571231
982	0.1315465575
983	0.1315252813
984	0.1315060786
985	0.131486724
986	0.1314117944
987	0.1314063886
988	0.1313812077
989	0.1313640667
990	0.1313412306
991	0.1313314183
992	0.1312824043
993	0.1312698875
994	0.1312481149
995	0.1312297882
996	0.1311877186
997	0.1311577264
998	0.1311404199
999	0.1311134856
