iter	Passed	Remaining
392	5779	8926
393	5792	8909
394	5805	8892
395	5820	8877
396	5835	8862
397	5848	8845
398	5862	8830
399	5877	8815
400	5890	8799
401	5905	8784
402	5920	8771
403	5934	8755
404	5950	8741
405	5966	8729
406	5980	8714
407	5994	8698
408	6008	8682
409	6022	8666
410	6037	8652
411	6051	8637
412	6068	8625
413	6082	8609
414	6098	8596
415	6113	8582
416	6129	8568
417	6141	8551
418	6158	8539
419	6173	8525
420	6189	8511
421	6203	8496
422	6215	8477
423	6230	8464
424	6246	8451
425	6261	8436
426	6273	8418
427	6287	8402
428	6302	8388
429	6316	8372
430	6331	8359
431	6346	8344
432	6362	8331
433	6377	8316
434	6393	8303
435	6406	8287
436	6423	8275
437	6436	8259
438	6451	8244
439	6470	8234
440	6482	8217
441	6495	8200
442	6508	8183
443	6522	8167
444	6539	8156
445	6555	8143
446	6571	8129
447	6583	8112
448	6599	8099
449	6613	8083
450	6630	8071
451	6643	8054
452	6654	8035
453	6668	8019
454	6693	8017
455	6705	8000
456	6721	7986
457	6737	7972
458	6751	7957
459	6766	7942
460	6779	7927
461	6793	7910
462	6807	7895
463	6822	7881
464	6835	7863
465	6849	7848
466	6864	7834
467	6876	7817
468	6890	7801
469	6905	7786
470	6918	7770
471	6935	7758
472	6951	7745
473	6968	7733
474	6983	7718
475	6997	7703
476	7013	7690
477	7028	7675
478	7042	7660
479	7057	7645
480	7070	7629
481	7084	7614
482	7099	7598
483	7116	7587
484	7131	7572
485	7144	7555
486	7156	7539
487	7170	7523
488	7184	7507
489	7201	7495
490	7218	7483
491	7231	7466
492	7252	7458
493	7263	7440
494	7279	7426
495	7302	7419
496	7315	7404
497	7331	7390
498	7345	7375
499	7362	7362
500	7376	7347
501	7391	7332
502	7405	7317
503	7424	7306
504	7439	7292
505	7453	7276
506	7465	7259
507	7480	7245
508	7494	7229
509	7509	7215
510	7524	7200
511	7537	7184
512	7552	7170
513	7596	7182
514	7608	7164
515	7623	7150
516	7638	7136
517	7652	7120
518	7665	7103
519	7679	7088
520	7693	7073
521	7710	7060
522	7723	7044
523	7737	7028
524	7752	7014
525	7767	6999
526	7779	6982
527	7795	6968
528	7809	6953
529	7826	6940
530	7840	6924
531	7852	6907
532	7868	6894
533	7883	6879
534	7900	6866
535	7914	6851
536	7929	6837
537	7943	6821
538	7958	6806
539	7970	6789
540	7987	6777
541	8000	6760
542	8016	6746
543	8034	6734
544	8048	6719
545	8066	6707
546	8080	6691
547	8097	6678
548	8114	6666
549	8130	6652
550	8144	6637
551	8161	6623
552	8175	6608
553	8192	6595
554	8204	6578
555	8221	6565
556	8236	6550
557	8253	6537
558	8268	6523
559	8286	6510
560	8299	6494
561	8315	6480
562	8331	6467
563	8345	6451
564	8363	6439
565	8378	6424
566	8394	6410
567	8415	6400
568	8431	6386
569	8446	6371
570	8460	6356
571	8476	6342
572	8491	6327
573	8509	6315
574	8526	6302
575	8543	6288
576	8561	6276
577	8575	6261
578	8588	6244
579	8602	6229
580	8617	6214
581	8630	6198
582	8646	6184
583	8661	6169
584	8677	6155
585	8692	6141
586	8702	6122
587	8718	6108
588	8732	6093
589	8748	6079
590	8765	6065
591	8776	6048
592	8790	6033
593	8804	6018
594	8818	6002
595	8831	5986
596	8844	5970
597	8859	5955
598	8872	5939
599	8887	5925
600	8901	5909
601	8917	5895
602	8931	5880
603	8948	5866
604	8962	5851
605	8976	5835
606	8990	5821
607	9005	5806
608	9035	5800
609	9048	5785
610	9062	5770
611	9080	5757
612	9094	5741
613	9108	5726
614	9122	5711
615	9136	5695
616	9153	5682
617	9168	5667
618	9181	5651
619	9199	5638
620	9216	5624
621	9226	5607
622	9241	5592
623	9256	5577
624	9271	5562
625	9287	5548
626	9300	5532
627	9314	5517
628	9327	5501
629	9344	5487
630	9366	5477
631	9379	5461
632	9394	5446
633	9410	5432
634	9428	5419
635	9442	5404
636	9457	5389
637	9473	5375
638	9489	5361
639	9503	5345
640	9519	5331
641	9534	5316
642	9548	5301
643	9562	5286
644	9578	5271
645	9590	5255
646	9603	5239
647	9619	5225
648	9631	5209
649	9643	5192
650	9657	5177
651	9671	5162
652	9685	5146
653	9699	5131
654	9719	5119
655	9740	5107
656	9756	5093
657	9769	5077
658	9783	5062
659	9797	5047
660	9812	5032
661	9827	5017
662	9839	5001
663	9853	4986
664	9865	4969
665	9881	4955
666	9895	4940
667	9910	4925
668	9924	4910
669	9937	4894
670	9953	4880
671	9967	4865
672	9983	4850
673	9998	4835
674	10018	4823
675	10031	4807
676	10047	4793
677	10062	4779
678	10075	4763
679	10092	4749
680	10106	4734
681	10124	4720
682	10141	4707
683	10159	4693
684	10173	4678
685	10187	4663
686	10201	4647
687	10217	4633
688	10233	4619
689	10246	4603
690	10261	4588
691	10278	4574
692	10292	4559
693	10305	4543
694	10322	4530
695	10336	4514
696	10354	4501
697	10368	4486
698	10381	4470
699	10397	4456
700	10414	4442
701	10429	4427
702	10443	4412
703	10458	4397
704	10468	4380
705	10484	4365
706	10496	4350
707	10510	4334
708	10524	4319
709	10540	4305
710	10555	4290
711	10570	4275
712	10586	4261
713	10600	4246
714	10615	4231
715	10628	4215
716	10645	4201
717	10658	4186
718	10672	4171
719	10686	4155
720	10699	4140
721	10713	4125
722	10725	4109
723	10741	4094
724	10754	4079
725	10766	4063
726	10781	4048
727	10797	4034
728	10812	4019
729	10827	4004
730	10843	3990
731	10857	3975
732	10871	3960
733	10886	3945
734	10900	3929
735	10916	3915
736	10929	3900
737	10946	3886
738	10959	3870
739	10971	3854
740	10983	3839
741	10999	3824
742	11016	3810
743	11063	3806
744	11081	3792
745	11094	3777
746	11109	3762
747	11122	3747
748	11135	3731
749	11150	3716
750	11164	3701
751	11177	3686
752	11194	3671
753	11207	3656
754	11217	3640
755	11229	3624
756	11244	3609
757	11258	3594
758	11273	3579
759	11288	3564
760	11304	3550
761	11319	3535
762	11335	3521
763	11352	3506
764	11367	3491
765	11383	3477
766	11400	3463
767	11414	3448
768	11429	3433
769	11444	3418
770	11458	3403
771	11480	3390
772	11496	3376
773	11511	3361
774	11525	3346
775	11541	3331
776	11557	3316
777	11581	3304
778	11601	3291
779	11615	3276
780	11631	3261
781	11648	3247
782	11662	3232
783	11677	3217
784	11689	3201
785	11704	3186
786	11720	3171
787	11735	3157
788	11751	3142
789	11765	3127
790	11777	3111
791	11794	3097
792	11810	3082
793	11825	3068
794	11840	3053
795	11856	3038
796	11872	3023
797	11886	3008
798	11898	2993
799	11912	2978
800	11925	2962
801	11942	2948
802	11955	2932
803	11968	2917
804	11983	2902
805	11998	2888
806	12014	2873
807	12029	2858
808	12046	2844
809	12060	2829
810	12076	2814
811	12089	2799
812	12102	2783
813	12118	2769
814	12133	2754
815	12153	2740
816	12166	2725
817	12182	2710
818	12195	2695
819	12208	2679
820	12221	2664
821	12237	2649
822	12249	2634
823	12263	2619
824	12281	2605
825	12296	2590
826	12312	2575
827	12327	2560
828	12343	2546
829	12356	2530
830	12371	2516
831	12388	2501
832	12405	2486
833	12417	2471
834	12431	2456
835	12447	2441
836	12459	2426
837	12474	2411
838	12485	2395
839	12497	2380
840	12510	2365
841	12530	2351
842	12548	2337
843	12562	2322
844	12579	2307
845	12593	2292
846	12609	2277
847	12623	2262
848	12637	2247
849	12651	2232
850	12667	2217
851	12683	2203
852	12700	2188
853	12712	2173
854	12723	2157
855	12739	2143
856	12751	2127
857	12764	2112
858	12777	2097
859	12794	2082
860	12809	2067
861	12823	2052
862	12838	2038
863	12856	2023
864	12869	2008
865	12884	1993
866	12898	1978
867	12913	1963
868	12929	1949
869	12944	1934
870	12956	1919
871	12973	1904
872	12987	1889
873	13002	1874
874	13014	1859
875	13034	1844
876	13048	1830
877	13064	1815
878	13077	1800
879	13090	1785
880	13104	1770
881	13116	1754
882	13132	1740
883	13149	1725
884	13162	1710
885	13178	1695
886	13193	1680
887	13208	1665
888	13221	1650
889	13234	1635
890	13248	1620
891	13260	1605
892	13275	1590
893	13290	1575
894	13303	1560
895	13313	1545
896	13327	1530
897	13342	1515
898	13356	1500
899	13371	1485
900	13384	1470
901	13401	1455
902	13414	1440
903	13430	1426
904	13445	1411
905	13460	1396
906	13475	1381
907	13492	1367
908	13505	1352
909	13520	1337
910	13532	1322
911	13545	1307
912	13557	1291
913	13572	1277
914	13594	1262
915	13609	1248
916	13624	1233
917	13637	1218
918	13653	1203
919	13666	1188
920	13679	1173
921	13693	1158
922	13707	1143
923	13720	1128
924	13735	1113
925	13747	1098
926	13760	1083
927	13772	1068
928	13786	1053
929	13800	1038
930	13814	1023
931	13828	1008
932	13839	993
933	13852	978
934	13868	964
935	13883	949
936	13898	934
937	13912	919
938	13926	904
939	13941	889
940	13952	874
941	13967	859
942	13980	845
943	13995	830
944	14013	815
945	14029	800
946	14092	788
947	14106	773
948	14120	758
949	14135	743
950	14146	728
951	14162	714
952	14178	699
953	14194	684
954	14209	669
955	14223	654
956	14237	639
957	14251	624
958	14266	609
959	14283	595
960	14298	580
961	14311	565
962	14325	550
963	14340	535
964	14353	520
965	14366	505
966	14382	490
967	14397	475
968	14412	461
969	14425	446
970	14439	431
971	14452	416
972	14468	401
973	14484	386
974	14498	371
975	14512	356
976	14527	342
977	14542	327
978	14557	312
979	14573	297
980	14588	282
981	14604	267
982	14620	252
983	14635	237
984	14651	223
985	14669	208
986	14681	193
987	14697	178
988	14711	163
989	14725	148
990	14741	133
991	14755	118
992	14769	104
993	14786	89
994	14806	74
995	14822	59
996	14835	44
997	14851	29
998	14871	14
999	14885	0
