iter	Logloss
220	0.1541738365
221	0.1541625494
222	0.1541570155
223	0.1541188272
224	0.1540524355
225	0.1540333518
226	0.1539885937
227	0.1539377898
228	0.1538801054
229	0.153808745
230	0.1537877755
231	0.1537645032
232	0.1537501709
233	0.1537283135
234	0.1536801366
235	0.1536450648
236	0.1535929684
237	0.1535663087
238	0.153534837
239	0.153484152
240	0.1534400177
241	0.1533796071
242	0.1533596506
243	0.1533285498
244	0.1532869861
245	0.1532407788
246	0.1532200378
247	0.1531725451
248	0.1531357412
249	0.1530464863
250	0.1530163421
251	0.1529720985
252	0.1529720976
253	0.152923367
254	0.152886668
255	0.152855572
256	0.1527804592
257	0.1527330769
258	0.1526771072
259	0.1526583009
260	0.1526560858
261	0.1526278821
262	0.1526278674
263	0.1525951785
264	0.1525867224
265	0.152553535
266	0.152516051
267	0.1524518715
268	0.1524172753
269	0.1523432727
270	0.1523221089
271	0.1522807231
272	0.1522157846
273	0.1521125205
274	0.1520793998
275	0.1520224221
276	0.1519615935
277	0.1519449811
278	0.1519374138
279	0.1519198283
280	0.1518776385
281	0.1518592991
282	0.1518331581
283	0.1518181388
284	0.1516781832
285	0.1516441911
286	0.1515175474
287	0.1515048118
288	0.1514799859
289	0.1513879459
290	0.1513675294
291	0.1512710903
292	0.151188366
293	0.1511625811
294	0.1511416694
295	0.1511386011
296	0.1510893715
297	0.1510689585
298	0.1510167245
299	0.1509522108
300	0.1508694405
301	0.1508660283
302	0.1507879328
303	0.1507508793
304	0.1507102454
305	0.1506698928
306	0.1506143577
307	0.1505802858
308	0.150486564
309	0.1504677042
310	0.1504319776
311	0.150425891
312	0.150404839
313	0.1504048378
314	0.1503067605
315	0.1502661564
316	0.1501870278
317	0.150169424
318	0.1501461458
319	0.1501008792
320	0.1501008781
321	0.1500402522
322	0.1499862371
323	0.1499588843
324	0.1498898204
325	0.1498353268
326	0.1497669119
327	0.1497355271
328	0.1496950777
329	0.1496616761
330	0.1496552984
331	0.1496334892
332	0.1496332279
333	0.1496011686
334	0.1495769116
335	0.1495740221
336	0.1495678064
337	0.149506552
338	0.1494468348
339	0.1494233373
340	0.1494046092
341	0.1494009624
342	0.1493904655
343	0.1493336466
344	0.1492981119
345	0.1492856587
346	0.1492196959
347	0.1492177409
348	0.1492114176
349	0.1491672975
350	0.1491382909
351	0.1491328072
352	0.1491116053
353	0.1490935073
354	0.1490594101
355	0.1490194901
356	0.1489659007
357	0.1489423089
358	0.1488675003
359	0.1488540405
360	0.1487841597
361	0.1487643081
362	0.1486884235
363	0.1486557656
364	0.1486341259
365	0.1485854302
366	0.1485256773
367	0.1484715828
368	0.1484357731
369	0.1484167083
370	0.1483640115
371	0.1483451222
372	0.1483067151
373	0.1482665741
374	0.1482325345
375	0.1481803159
376	0.1481803016
377	0.1481380902
378	0.1481034916
379	0.1480777334
380	0.1480736063
381	0.1480469167
382	0.1480178374
383	0.1479913898
384	0.1479515498
385	0.1479053849
386	0.1479053307
387	0.1478830657
388	0.1478593616
389	0.147842433
390	0.1478130451
391	0.1477754792
392	0.1477569788
393	0.1477069112
394	0.1476772554
395	0.1476454671
396	0.147579242
397	0.1475537713
398	0.1475250217
399	0.1475045623
400	0.147470821
401	0.1474270657
402	0.1473779517
403	0.1473403265
404	0.1473077847
405	0.1472160095
406	0.147199579
407	0.1471593609
408	0.1471308551
409	0.1470913853
410	0.1470331683
411	0.1470034543
412	0.146968753
413	0.1469453446
414	0.1468849136
415	0.1468434013
416	0.1467539856
417	0.1467233748
418	0.1467098464
419	0.1466661681
420	0.1466231246
421	0.1465977441
422	0.1465541311
423	0.1465278064
424	0.1465029825
425	0.1464790775
426	0.1464656124
427	0.146434743
428	0.1464056504
429	0.1463714003
430	0.1463353552
431	0.1462884323
432	0.146262413
433	0.1462219323
434	0.146208143
435	0.1461750725
436	0.1461602252
437	0.1461249662
438	0.1460523142
439	0.1460311068
440	0.1460027481
441	0.1459830481
442	0.145952315
443	0.1459125592
444	0.1458946347
445	0.1458172942
446	0.1457980338
447	0.1457768804
448	0.1457167721
449	0.1456834921
450	0.1456491223
451	0.1456032591
452	0.1455611382
453	0.145561123
454	0.1455002541
455	0.1454505808
456	0.1454204745
457	0.1454204686
458	0.1453843762
459	0.1453642321
460	0.145350911
461	0.1453265011
462	0.1453240648
463	0.1453240575
464	0.1452733281
465	0.1452298953
466	0.1451912454
467	0.1451768395
468	0.1451452432
469	0.145131525
470	0.1451082033
471	0.1450848782
472	0.1450666523
473	0.1450114344
474	0.1449798329
475	0.1449337879
476	0.1449119693
477	0.1448929119
478	0.1448157491
479	0.1447958547
480	0.1447768005
481	0.1447349985
482	0.1447149904
483	0.1446952174
484	0.1446819985
485	0.1446364041
486	0.144609879
487	0.14458229
488	0.1445286362
489	0.1445107785
490	0.1444933638
491	0.1444430618
492	0.1444214177
493	0.1444176385
494	0.1444016482
495	0.1443885137
496	0.1443681962
497	0.1443318768
498	0.1442702109
499	0.144228285
500	0.1441734336
501	0.1441174192
502	0.1440747245
503	0.1440355319
504	0.1440181466
505	0.1439781546
506	0.1439733999
507	0.1439479869
508	0.1438931371
509	0.1438477634
510	0.1438241464
511	0.1438029372
512	0.1437511165
513	0.1437192572
514	0.1437026085
515	0.1436764801
516	0.1436331884
517	0.1436211298
518	0.1435895666
519	0.1435583765
520	0.1435441323
521	0.1435146657
522	0.143486062
523	0.1434609308
524	0.1434253474
525	0.1433877976
526	0.1433784075
527	0.143376955
528	0.1433327356
529	0.1432871464
530	0.14326068
531	0.1432449095
532	0.1432336349
533	0.1432165362
534	0.143212167
535	0.143192099
536	0.1431824724
537	0.143157516
538	0.1431381983
539	0.1431229538
540	0.1430864992
541	0.1430451015
542	0.1430360867
543	0.1430040511
544	0.1429736402
545	0.1429321189
546	0.1428696105
547	0.1428345977
548	0.1427657212
549	0.1427431639
550	0.1427152292
551	0.142687985
552	0.1426518672
553	0.1426136448
554	0.142594274
555	0.1425797563
556	0.1425620618
557	0.1425438412
558	0.1424952127
559	0.142483404
560	0.142421573
561	0.1423614206
562	0.1423501552
563	0.1423274372
564	0.1423144806
565	0.1422976812
566	0.142255398
567	0.1422060398
568	0.1421926522
569	0.1421907886
570	0.1421863325
571	0.1421730311
572	0.1421499656
573	0.1421205516
574	0.1420962514
575	0.142059532
576	0.1420473873
577	0.1420112154
578	0.1419970999
579	0.1419743578
580	0.1419177901
581	0.1419069778
582	0.141864722
583	0.1418352992
584	0.1418204324
585	0.1417881458
586	0.14177259
587	0.141751242
588	0.1417260095
589	0.1417107563
590	0.1416995765
591	0.1416848189
592	0.1416713007
593	0.1416532791
594	0.1416275343
595	0.1415894481
596	0.1415784273
597	0.1415691242
598	0.1415474983
599	0.1415076893
600	0.1414770989
601	0.1414318747
602	0.1413825935
603	0.1413462002
604	0.1413280198
605	0.1413145666
606	0.1412724895
607	0.1412352184
608	0.1411787241
609	0.1411546911
610	0.1411244803
611	0.1411091326
612	0.1410996691
613	0.1410798993
614	0.1410390902
615	0.1410003872
616	0.140975631
617	0.1409420441
618	0.1408910847
619	0.1408707035
620	0.1408430502
621	0.14082631
622	0.1407935245
623	0.1407653787
624	0.1407401314
625	0.1406937726
626	0.1406646905
627	0.1406242909
628	0.1406118271
629	0.1405914015
630	0.1405595166
631	0.1405239209
632	0.1404689456
633	0.1404432999
634	0.1404115452
635	0.1403769443
636	0.1403582787
637	0.1403123892
638	0.1402899479
639	0.1402541865
640	0.1402410772
641	0.1402100257
642	0.1401887614
643	0.1401682263
644	0.1401531466
645	0.1401174245
646	0.1400718454
647	0.1400328956
648	0.1399855565
649	0.139943266
650	0.1399001034
651	0.1398791906
652	0.1398478013
653	0.139822005
654	0.1398075575
655	0.139771298
656	0.1397214853
657	0.1396737525
658	0.1396503407
659	0.1396310867
660	0.1395991567
661	0.1395690004
662	0.1395495938
663	0.139521053
664	0.1395076126
665	0.1394957969
666	0.139492079
667	0.1394734096
668	0.1394455264
669	0.139406232
670	0.1393626474
671	0.1393326235
672	0.1392809055
673	0.1392617905
674	0.1392336601
675	0.1391956512
676	0.1391436449
677	0.139113275
678	0.1390709123
679	0.1390398239
680	0.1390195664
681	0.138966958
682	0.1389495532
683	0.138924108
684	0.1389125451
685	0.1388997736
686	0.1388462392
687	0.1388268173
688	0.1388137749
689	0.138791447
690	0.1387582823
691	0.1387164859
692	0.1386780358
693	0.1386558423
694	0.1386438416
695	0.1386304887
696	0.1386241819
697	0.1385786214
698	0.1385569047
699	0.1385455516
700	0.138512249
701	0.1384847659
702	0.1384371852
703	0.1383947674
704	0.1383857387
705	0.1383696789
706	0.1383314537
707	0.1383278444
708	0.1383191226
709	0.1382945743
710	0.1382669655
711	0.1382290956
712	0.1381981718
713	0.1381749331
714	0.1380993847
715	0.1380851464
716	0.138060438
717	0.1380373068
718	0.1379941517
719	0.1379576888
720	0.137922323
721	0.1378955353
722	0.1378691515
723	0.1378522134
724	0.1378276909
725	0.1377923058
726	0.1377692244
727	0.1377371568
728	0.1376876561
729	0.1376619826
730	0.1376349758
731	0.1375888864
732	0.1375708954
733	0.1375598056
734	0.1375366699
735	0.1375185018
736	0.1374772516
737	0.1374612701
738	0.1373873573
739	0.1373485731
740	0.1373175659
741	0.1373036613
742	0.1372868845
743	0.1372772381
744	0.1372626399
745	0.1372423124
746	0.1372023756
747	0.1371690061
748	0.1371377154
749	0.1370927568
750	0.1370680469
751	0.1370577076
752	0.1370426648
753	0.1370169058
754	0.1370055914
755	0.1369886739
756	0.1369507876
757	0.1369214163
758	0.1368999267
759	0.1368744796
760	0.1368534223
761	0.1368306995
762	0.1368174595
763	0.1367782132
764	0.136755526
765	0.1367257966
766	0.1366999025
767	0.136677221
768	0.136650463
769	0.1366316672
770	0.1366151431
771	0.1365646639
772	0.1365574532
773	0.1365435429
774	0.1365290463
775	0.1365132361
776	0.1364942237
777	0.136472698
778	0.1364595718
779	0.1364351782
780	0.1363989543
781	0.1363787886
782	0.1363642053
783	0.1363446355
784	0.1363163704
785	0.1362743244
786	0.136260537
787	0.1362318784
788	0.1361895211
789	0.1361612064
790	0.1361278726
791	0.1361011687
792	0.1360707308
793	0.1360379839
794	0.1360143228
795	0.1359931167
796	0.1359783305
797	0.1359601
798	0.1359600918
799	0.13593775
800	0.1358829796
801	0.1358546119
802	0.1358280865
803	0.1358280818
804	0.1358175492
805	0.1357775335
806	0.1357688501
807	0.1357603283
808	0.1357330251
809	0.1357072907
810	0.1356563192
811	0.1356124303
812	0.1355903105
813	0.1355622933
814	0.1355569725
815	0.1355320686
816	0.1355224232
817	0.1355158239
818	0.1354974767
819	0.13544019
820	0.1354315083
821	0.1354061443
822	0.1353924103
823	0.1353515828
824	0.135323068
825	0.1353173144
826	0.1353052044
827	0.1352729169
828	0.1352579037
829	0.1352457435
830	0.1352214013
831	0.1351748751
832	0.1351738379
833	0.1351494749
834	0.1351342563
835	0.135122238
836	0.1350956634
837	0.1350784358
838	0.1350609717
839	0.1350519501
840	0.1350408596
841	0.1350213435
842	0.1350131081
843	0.1349933986
844	0.1349695141
845	0.1349282457
846	0.1349138657
847	0.134897511
848	0.1348777121
849	0.1348490294
850	0.1348404309
851	0.1347903676
852	0.1347680087
853	0.1347483822
854	0.1347324319
855	0.1347086392
856	0.1347008615
857	0.1346785678
858	0.1346399934
859	0.1346243552
860	0.1345888894
861	0.1345630306
862	0.1345418408
863	0.1345238639
864	0.1344977599
865	0.1344867081
866	0.1344527487
867	0.1344429261
868	0.1343977956
869	0.1343642154
870	0.1343453068
871	0.1343393837
872	0.1343027703
873	0.1342962162
874	0.1342876791
875	0.1342685813
876	0.134233598
877	0.1342024295
878	0.1341818048
879	0.1341817996
880	0.1341384647
881	0.1341285242
882	0.1341184932
883	0.1340945746
884	0.1340699767
885	0.1340543824
886	0.1340435313
887	0.1340339583
888	0.1340212549
889	0.1340032418
890	0.133972052
891	0.1339640086
892	0.133962499
893	0.1339451698
894	0.1339325719
895	0.133916513
896	0.1338734248
897	0.1338654025
898	0.1338216297
899	0.1337883915
900	0.1337679805
901	0.1337453968
902	0.1337134208
903	0.1337093505
904	0.1336971772
905	0.1336819055
906	0.1336461309
907	0.133619927
908	0.1336168985
909	0.1335940832
910	0.1335897083
911	0.1335509106
912	0.1335395341
913	0.1335311555
914	0.1334841464
915	0.1334748251
916	0.1334517755
917	0.133431131
918	0.1334205446
919	0.1334111187
920	0.1333775355
921	0.1333532193
922	0.1333508775
923	0.13334228
924	0.1333412263
925	0.1333308658
926	0.133279376
927	0.1332674754
928	0.1332273834
929	0.133209356
930	0.1332059769
931	0.1331832037
932	0.1331771368
933	0.1331442231
934	0.133124536
935	0.1330911729
936	0.1330751159
937	0.1330301498
938	0.1330201337
939	0.1330113372
940	0.1329976658
941	0.1329502954
942	0.1329242771
943	0.132918548
944	0.1328904025
945	0.1328554251
946	0.1328552957
947	0.1328399562
948	0.1328371643
949	0.1328082471
950	0.1328059317
951	0.1328006693
952	0.132791248
953	0.1327740175
954	0.1327465636
955	0.132702747
956	0.132696884
957	0.1326800757
958	0.1326503539
959	0.1326074389
960	0.1325923164
961	0.1325622437
962	0.1325347008
963	0.1325168143
964	0.1324835739
965	0.1324575778
966	0.1324047201
967	0.1323953645
968	0.1323848489
969	0.1323517244
970	0.1323459328
971	0.1323386958
972	0.1323129097
973	0.1322878508
974	0.1322574913
975	0.1322155265
976	0.1321973091
977	0.1321619276
978	0.1321297883
979	0.132112283
980	0.1320856511
981	0.1320625593
982	0.1320558468
983	0.1320279077
984	0.1320130448
985	0.1320027749
986	0.1319647044
987	0.1319162638
988	0.1318811391
989	0.1318565643
990	0.1318138884
991	0.1317678241
992	0.1317452532
993	0.1317310256
994	0.1317151254
995	0.1316662954
996	0.131628068
997	0.131596285
998	0.1315873403
999	0.1315554672
